PROVINCE,SSP,YEAR,GDP,POP,CCF,人均CCF,BA,LDP,UR,FCE_P,FCE,SLUDGE_PRED,Region,EPROVINCE
福建省,SSP5,2038,62992.15174,41228240,1504830760,100,3411.834721,33697.64839,78.56570817,15997.647,5181.83923,990708.6545,Eastern coastal region,Fujian
福建省,SSP5,2039,64517.84736,41252408,1505712892,100,3486.398101,34144.76455,78.7651173,16111.87797,5235.153167,995931.493,Eastern coastal region,Fujian
福建省,SSP5,2040,65923.70558,41274606,1506523119,100,3558.10796,34555.50322,78.95009575,16216.65342,5284.413977,994505.2685,Eastern coastal region,Fujian
福建省,SSP5,2041,67204.76344,41296792,1507332908,100,3626.903461,34931.93976,79.12162526,16312.63948,5330.104874,996335.0023,Eastern coastal region,Fujian
福建省,SSP5,2042,68404.47641,41317174,1508076851,100,3692.746915,35276.19768,79.28062988,16400.47576,5372.224434,1002949.036,Eastern coastal region,Fujian
福建省,SSP5,2043,69523.95185,41333010,1508654865,100,3755.622302,35590.40899,79.42797795,16480.77248,5410.633333,997799.4228,Eastern coastal region,Fujian
福建省,SSP5,2044,70564.64894,41341550,1508966575,100,3815.533575,35876.68168,79.56448437,16554.10857,5445.174564,996765.2708,Eastern coastal region,Fujian
福建省,SSP5,2045,71528.35913,41340044,1508911606,100,3872.502829,36137.07362,79.69091282,16621.03053,5475.675249,998681.1238,Eastern coastal region,Fujian
福建省,SSP5,2046,72426.40112,41326100,1508402650,100,3926.568371,36373.57236,79.80797815,16682.05203,5501.995136,998997.0833,Eastern coastal region,Fujian
福建省,SSP5,2047,73254.47219,41298685,1507402003,100,3977.782764,36588.08015,79.91634878,16737.65398,5524.162462,998444.6015,Eastern coastal region,Fujian
福建省,SSP5,2048,74017.39844,41257106,1505884369,100,4026.210875,36782.40343,80.01664904,16788.28509,5542.241634,996950.979,Eastern coastal region,Fujian
福建省,SSP5,2049,74720.72229,41200680,1503824820,100,4071.927978,36958.24606,80.10946159,16834.36272,5556.289648,997098.069,Eastern coastal region,Fujian
福建省,SSP5,2050,75370.51291,41128698,1501197477,100,4115.017935,37117.20573,80.19532969,16876.274,5566.351232,1001131.721,Eastern coastal region,Fujian
福建省,SSP5,2051,76032.87653,41040827,1497990186,100,4155.571485,37260.77287,80.27475949,16914.37714,5572.513464,1001725.787,Eastern coastal region,Fujian
福建省,SSP5,2052,76635.97682,40938301,1494247987,100,4193.684655,37390.33161,80.34822223,16949.00287,5575.068916,1001449.127,Eastern coastal region,Fujian
福建省,SSP5,2053,77162.0869,40822732,1490029718,100,4229.457303,37507.16223,80.41615634,16980.45593,5574.356295,1001773.502,Eastern coastal region,Fujian
福建省,SSP5,2054,77592.31334,40695694,1485392831,100,4262.991814,37612.44481,80.47896947,17009.0166,5570.703844,1002635.117,Eastern coastal region,Fujian
福建省,SSP5,2055,77906.83457,40558792,1480395908,100,4294.391923,37707.26371,80.53704046,17034.94229,5564.438469,1002587.716,Eastern coastal region,Fujian
福建省,SSP5,2056,78145.23253,40413669,1475098919,100,4323.761693,37792.61261,80.59072118,17058.46902,5555.886608,1003573.102,Eastern coastal region,Fujian
福建省,SSP5,2057,78302.53334,40262347,1469575666,100,4351.204627,37869.39982,80.64033829,17079.81297,5545.421209,1003572.892,Eastern coastal region,Fujian
福建省,SSP5,2058,78439.05667,40106964,1463904186,100,4376.822903,37938.45388,80.68619491,17099.17185,5533.425922,1006067.917,Eastern coastal region,Fujian
福建省,SSP5,2059,78615.99059,39949622,1458161203,100,4400.716743,38000.52907,80.72857223,17116.72635,5520.27424,1006915.01,Eastern coastal region,Fujian
福建省,SSP5,2060,78895.22487,39792456,1452424644,100,4422.983885,38056.31089,80.76773095,17132.6414,5506.339082,1010447.368,Eastern coastal region,Fujian
福建省,SSP5,2061,79348.43695,39637334,1446762691,100,4443.719161,38106.42141,80.80391274,17147.06747,5491.951382,1010566.389,Eastern coastal region,Fujian
福建省,SSP5,2062,79894.84626,39485124,1441207026,100,4463.014165,38151.42431,80.83734153,17160.14167,5477.29835,1010391.921,Eastern coastal region,Fujian
福建省,SSP5,2063,80465.29655,39336473,1435781265,100,4480.957006,38191.82981,80.86822476,17171.98888,5462.531138,1010234.838,Eastern coastal region,Fujian
福建省,SSP5,2064,80988.79247,39192030,1430509095,100,4497.632127,38228.09917,80.89675452,17182.72279,5447.796059,1014543.331,Eastern coastal region,Fujian
福建省,SSP5,2065,81392.52187,39052474,1425415301,100,4513.120197,38260.64906,80.92310868,17192.44681,5433.238872,1032384.863,Eastern coastal region,Fujian
福建省,SSP5,2066,81628.85281,38918260,1420516490,100,4527.49804,38289.85546,80.94745189,17201.25495,5418.969795,1032522.535,Eastern coastal region,Fujian
福建省,SSP5,2067,81721.49954,38788927,1415795836,100,4540.838632,38316.05745,80.9699365,17209.23267,5404.967303,1032522.535,Eastern coastal region,Fujian
福建省,SSP5,2068,81724.02973,38663826,1411229649,100,4553.211111,38339.56055,80.99070351,17216.45758,5391.17955,1032363.117,Eastern coastal region,Fujian
福建省,SSP5,2069,81690.07805,38542286,1406793439,100,4564.680843,38360.63993,81.00988333,17223.00019,5377.547842,1032522.294,Eastern coastal region,Fujian
福建省,SSP5,2070,81673.41522,38423660,1402463590,100,4575.309492,38379.54325,81.0275966,17228.92447,5364.013412,1032522.294,Eastern coastal region,Fujian
福建省,SSP5,2071,81809.93439,38307436,1398221414,100,4585.155129,38396.49332,81.04395489,17234.2885,5350.533277,1032522.294,Eastern coastal region,Fujian
福建省,SSP5,2072,82023.50801,38193547,1394064466,100,4594.272345,38411.69049,81.05906135,17239.14495,5337.123893,1032522.294,Eastern coastal region,Fujian
福建省,SSP5,2073,82312.56752,38082050,1389994825,100,4602.712379,38425.31485,81.07301138,17243.5416,5323.816683,1025950.217,Eastern coastal region,Fujian
福建省,SSP5,2074,82676.41277,37973009,1386014829,100,4610.523257,38437.52822,81.08589314,17247.52179,5310.641921,1026548.811,Eastern coastal region,Fujian
福建省,SSP5,2075,83114.89158,37866466,1382126009,100,4617.749932,38448.47598,81.09778813,17251.12481,5297.624864,1026821.862,Eastern coastal region,Fujian
福建省,SSP5,2076,83643.90437,37762609,1378335229,100,4624.434435,38458.28865,81.1087717,17254.38624,5284.809438,1026834.598,Eastern coastal region,Fujian
福建省,SSP5,2077,84250.73882,37662214,1374670811,100,4630.616016,38467.08343,81.11891345,17257.33838,5272.320299,1027630.362,Eastern coastal region,Fujian
福建省,SSP5,2078,84940.05919,37566162,1371164913,100,4636.331297,38474.96551,81.12827771,17260.01045,5260.295452,1029135.122,Eastern coastal region,Fujian
福建省,SSP5,2079,85716.06528,37475337,1367849801,100,4641.614412,38482.02929,81.13692394,17262.42895,5248.872092,1029135.122,Eastern coastal region,Fujian
福建省,SSP5,2080,86582.97192,37390670,1364759455,100,4646.49715,38488.35946,81.14490704,17264.61789,5238.192869,1029135.122,Eastern coastal region,Fujian
福建省,SSP5,2081,87428.42533,37312925,1361921763,100,4651.009093,38494.03202,81.15227778,17266.59899,5228.375997,1026951.52,Eastern coastal region,Fujian
福建省,SSP5,2082,88337.55631,37242486,1359350739,100,4655.177752,38499.11511,81.15908301,17268.39197,5219.485466,1027624.286,Eastern coastal region,Fujian
福建省,SSP5,2083,89277.65306,37179690,1357058685,100,4659.028692,38503.66986,81.16536604,17270.01464,5211.577755,1031553.15,Eastern coastal region,Fujian
福建省,SSP5,2084,90214.67953,37124878,1355058047,100,4662.585656,38507.75107,81.17116688,17271.48316,5204.70906,1031553.15,Eastern coastal region,Fujian
福建省,SSP5,2085,91113.1585,37078441,1353363097,100,4665.870683,38511.4079,81.17652246,17272.81214,5198.941824,1032360.146,Eastern coastal region,Fujian
福建省,SSP5,2086,91964.6051,37040392,1351974308,100,4668.904219,38514.68439,81.18146691,17274.01483,5194.284785,1032360.146,Eastern coastal region,Fujian
福建省,SSP5,2087,92741.3946,37009076,1350831274,100,4671.705226,38517.62007,81.18603175,17275.10321,5190.512095,1032360.146,Eastern coastal region,Fujian
福建省,SSP5,2088,93448.72058,36982418,1349858257,100,4674.291276,38520.25032,81.19024608,17276.08814,5187.338297,1032360.146,Eastern coastal region,Fujian
福建省,SSP5,2089,94092.58731,36958316,1348978534,100,4676.678655,38522.6069,81.19413679,17276.97944,5184.473511,1032360.146,Eastern coastal region,Fujian
福建省,SSP5,2090,94679.76841,36934640,1348114360,100,4678.882443,38524.71825,81.1977287,17277.786,5181.623361,1032360.146,Eastern coastal region,Fujian
福建省,SSP5,2091,95239.66614,36909623,1347201240,100,4680.916603,38526.60986,81.20104473,17278.51587,5178.543901,1032360.146,Eastern coastal region,Fujian
福建省,SSP5,2092,95759.23148,36882915,1346226398,100,4682.794062,38528.30459,81.20410605,17279.17633,5175.189584,1032360.146,Eastern coastal region,Fujian
福建省,SSP5,2093,96250.5353,36854544,1345190856,100,4684.526778,38529.82291,81.20693222,17279.77399,5171.567579,1032360.146,Eastern coastal region,Fujian
福建省,SSP5,2094,96726.62784,36824547,1344095966,100,4686.125814,38531.18318,81.20954127,17280.31481,5167.686039,1032455.535,Eastern coastal region,Fujian
福建省,SSP5,2095,97201.60132,36792928,1342941872,100,4687.601404,38532.40184,81.21194987,17280.80419,5163.548228,1032455.535,Eastern coastal region,Fujian
福建省,SSP5,2096,97709.95439,36759724,1341729926,100,4688.963007,38533.49362,81.21417342,17281.24703,5159.161805,1032455.535,Eastern coastal region,Fujian
福建省,SSP5,2097,98249.7788,36724936,1340460164,100,4690.21937,38534.47172,81.21622613,17281.64774,5154.529166,1032455.535,Eastern coastal region,Fujian
福建省,SSP5,2098,98838.90203,36688581,1339133207,100,4691.378576,38535.34799,81.2181211,17282.01034,5149.654754,1032455.535,Eastern coastal region,Fujian
福建省,SSP5,2099,99496.6699,36650672,1337749528,100,4692.448098,38536.133,81.21987047,17282.33844,5144.542272,1032455.535,Eastern coastal region,Fujian
福建省,SSP5,2100,100244.1355,36611201,1336308837,100,4693.434836,38536.83628,81.2214854,17282.63533,5139.192315,1032455.535,Eastern coastal region,Fujian
甘肃省,SSP1,2020,7032.399377,26509951,580567926.9,60,903.2210827,7289.346366,51.5758536,7298.624511,997.9214798,123940.36,Western region,Gansu
甘肃省,SSP1,2021,7368.854076,26564844,581770083.6,60,918.7018221,7598.492415,52.13344814,7378.473713,1021.857307,144291.4013,Western region,Gansu
甘肃省,SSP1,2022,7759.304996,26605788,582666757.2,60,932.8110915,7883.39833,52.63817637,7445.161264,1042.680065,142510.8828,Western region,Gansu
甘肃省,SSP1,2023,8194.645828,26633800,583280220,60,945.627407,8143.595835,53.09407878,7500.664599,1060.666787,143193.9268,Western region,Gansu
甘肃省,SSP1,2024,8665.32168,26649928,583633423.2,60,957.2338928,8379.268183,53.50508728,7546.726802,1076.092849,139727.0823,Western region,Gansu
甘肃省,SSP1,2025,9161.583749,26655164,583748091.6,60,967.7158343,8591.131449,53.87498061,7584.862684,1089.221508,136317.7443,Western region,Gansu
甘肃省,SSP1,2026,9674.182309,26650547,583646979.3,60,977.1586592,8780.310184,54.20735249,7616.373853,1100.30371,134173.83,Western region,Gansu
甘肃省,SSP1,2027,10197.08475,26637001,583350321.9,60,985.6463273,8948.218188,54.50559041,7642.368617,1109.569108,132533.859,Western region,Gansu
甘肃省,SSP1,2028,10725.00189,26615457,582878508.3,60,993.2600925,9096.451715,54.77286322,7663.783809,1117.230071,131955.299,Western region,Gansu
甘肃省,SSP1,2029,11252.62205,26586846,582251927.4,60,1000.077594,9226.699132,55.01211585,7681.406647,1123.481501,131882.9808,Western region,Gansu
甘肃省,SSP1,2030,11774.59872,26552071,581490354.9,60,1006.172231,9340.668448,55.22606969,7695.895462,1128.500347,132699.4308,Western region,Gansu
甘肃省,SSP1,2031,12313.95815,26512051,580613916.9,60,1011.612765,9440.03219,55.41722713,7707.798658,1132.448549,131893.027,Western region,Gansu
甘肃省,SSP1,2032,12847.80365,26467525,579638797.5,60,1016.463126,9526.387913,55.5878793,7717.571619,1135.465927,132573.5795,Western region,Gansu
甘肃省,SSP1,2033,13379.56282,26419252,578581618.8,60,1020.782354,9601.232001,55.74011608,7725.591514,1137.680011,135302.4288,Western region,Gansu
甘肃省,SSP1,2034,13912.7848,26367963,577458389.7,60,1024.624665,9665.944237,55.87583742,7732.170069,1139.20537,136568.3268,Western region,Gansu
甘肃省,SSP1,2035,14451.0837,26314391,576285162.9,60,1028.039599,9721.780732,55.99676571,7737.564482,1140.146211,136079.2673,Western region,Gansu
甘肃省,SSP1,2036,15002.7408,26259106,575074421.4,60,1031.072232,9769.873044,56.10445832,7741.98666,1140.590444,139730.171,Western region,Gansu
甘肃省,SSP1,2037,15566.06622,26201952,573822748.8,60,1033.763422,9811.231685,56.2003203,7745.610999,1140.586218,177763.0735,Western region,Gansu
甘肃省,SSP1,2038,16143.98944,26142654,572524122.6,60,1036.150085,9846.752526,56.28561678,7748.580884,1140.169122,275208.1208,Western region,Gansu
甘肃省,SSP1,2039,16739.8399,26080876,571171184.4,60,1038.265481,9877.224988,56.36148492,7751.014116,1139.365668,327531.8403,Western region,Gansu
甘肃省,SSP1,2040,17357.47521,26016338,569757802.2,60,1040.139498,9903.341137,56.42894527,7753.007417,1138.199259,427325.1718,Western region,Gansu
甘肃省,SSP1,2041,17997.23223,25948600,568274340,60,1041.798941,9925.705083,56.48891251,7754.640156,1136.681509,428302.9443,Western region,Gansu
甘肃省,SSP1,2042,18653.04821,25876833,566702642.7,60,1043.267799,9944.842243,56.54220542,7755.977443,1134.802815,429265.8068,Western region,Gansu
甘肃省,SSP1,2043,19314.13727,25800124,565022715.6,60,1044.567506,9961.208186,56.58955622,7757.072663,1132.546236,431924.506,Western region,Gansu
甘肃省,SSP1,2044,19968.82943,25717526,563213819.4,60,1045.717187,9975.19689,56.63161901,7757.969585,1129.890189,464821.0348,Western region,Gansu
甘肃省,SSP1,2045,20604.57591,25628049,561254273.1,60,1046.733881,9987.148319,56.66897772,7758.704076,1126.808493,469155.6925,Western region,Gansu
甘肃省,SSP1,2046,21219.37921,25530939,559127564.1,60,1047.632753,9997.355278,56.7021532,7759.305531,1123.283015,470626.8215,Western region,Gansu
甘肃省,SSP1,2047,21808.61801,25426014,556829706.6,60,1048.427289,10006.06955,56.73160972,7759.798029,1119.31882,471411.0358,Western region,Gansu
甘肃省,SSP1,2048,22379.06434,25313184,554358729.6,60,1049.129466,10013.50737,56.75776094,7760.201299,1114.923366,470056.1403,Western region,Gansu
甘肃省,SSP1,2049,22938.10921,25192370,551712903,60,1049.749916,10019.85418,56.78097517,7760.5315,1110.103161,470788.6653,Western region,Gansu
甘肃省,SSP1,2050,23493.69579,25063537,548891460.3,60,1050.298072,10025.26894,56.80158024,7760.801867,1104.8654,470205.7108,Western region,Gansu
甘肃省,SSP1,2051,24076.6944,24926798,545896876.2,60,1050.782294,10029.88771,56.81986782,7761.023239,1099.222722,469245.3858,Western region,Gansu
甘肃省,SSP1,2052,24654.51421,24783065,542749123.5,60,1051.209989,10033.82692,56.8360973,7761.204492,1093.222072,469205.081,Western region,Gansu
甘肃省,SSP1,2053,25214.90024,24633442,539472379.8,60,1051.587718,10037.18614,56.85049932,7761.352895,1086.918081,469078.0243,Western region,Gansu
甘肃省,SSP1,2054,25745.06074,24479018,536090494.2,60,1051.921288,10040.05046,56.86327887,7761.474402,1080.364039,469387.3318,Western region,Gansu
甘肃省,SSP1,2055,26231.75161,24320896,532627622.4,60,1052.215838,10042.49256,56.87461813,7761.573887,1073.613244,469482.1018,Western region,Gansu
甘肃省,SSP1,2056,26679.66609,24160035,529104766.5,60,1052.475915,10044.57451,56.88467893,7761.655339,1066.712106,470146.336,Western region,Gansu
甘肃省,SSP1,2057,27087.13214,23996807,525530073.3,60,1052.705539,10046.34932,56.89360504,7761.722029,1059.680634,468406.0963,Western region,Gansu
甘肃省,SSP1,2058,27470.54533,23831523,521910353.7,60,1052.908264,10047.86221,56.90152413,7761.77663,1052.535705,468501.425,Western region,Gansu
甘肃省,SSP1,2059,27846.56884,23664395,518250250.5,60,1053.087234,10049.15176,56.90854958,7761.821334,1045.289444,468518.206,Western region,Gansu
甘肃省,SSP1,2060,28232.07077,23495723,514556333.7,60,1053.245224,10050.25091,56.91478205,7761.857935,1037.957521,468637.3328,Western region,Gansu
甘肃省,SSP1,2061,28649.5873,23325712,510833092.8,60,1053.38469,10051.18773,56.9203109,7761.887902,1030.551119,468800.9023,Western region,Gansu
甘肃省,SSP1,2062,29077.50777,23154373,507080768.7,60,1053.507799,10051.98618,56.92521544,7761.912437,1023.072585,468674.7158,Western region,Gansu
甘肃省,SSP1,2063,29499.11828,22981603,503297105.7,60,1053.616466,10052.66667,56.92956609,7761.932525,1015.519004,468622.0248,Western region,Gansu
甘肃省,SSP1,2064,29897.33699,22807377,499481556.3,60,1053.712382,10053.24662,56.93342533,7761.948971,1007.8907,469382.6515,Western region,Gansu
甘肃省,SSP1,2065,30254.79324,22631602,495632083.8,60,1053.797043,10053.74087,56.9368486,7761.962436,1000.184821,480557.15,Western region,Gansu
甘肃省,SSP1,2066,30564.536,22454275,491748622.5,60,1053.871767,10054.16208,56.93988511,7761.973461,992.4023345,503597.555,Western region,Gansu
甘肃省,SSP1,2067,30831.60353,22275613,487835924.7,60,1053.93772,10054.52104,56.94257853,7761.982487,984.5537986,553727.703,Western region,Gansu
甘肃省,SSP1,2068,31071.76623,22095867,483899487.3,60,1053.99593,10054.82695,56.94496759,7761.989877,976.6511578,608267.9298,Western region,Gansu
甘肃省,SSP1,2069,31300.89709,21915298,479945026.2,60,1054.047305,10055.08764,56.94708667,7761.995927,968.7066968,626943.152,Western region,Gansu
甘肃省,SSP1,2070,31534.98053,21734218,475979374.2,60,1054.092648,10055.3098,56.94896625,7762.000881,960.7348652,655353.3775,Western region,Gansu
甘肃省,SSP1,2071,31824.31739,21552864,472007721.6,60,1054.132666,10055.49912,56.9506334,7762.004936,952.7467187,667761.5305,Western region,Gansu
甘肃省,SSP1,2072,32135.42339,21371449,468034733.1,60,1054.167985,10055.66045,56.9521121,7762.008257,944.7521824,667471.816,Western region,Gansu
甘肃省,SSP1,2073,32465.97496,21190208,464065555.2,60,1054.199155,10055.79793,56.95342366,7762.010976,936.7620931,667602.7453,Western region,Gansu
甘肃省,SSP1,2074,32813.15294,21009381,460105443.9,60,1054.226664,10055.91509,56.95458696,7762.013201,928.7874547,666995.2548,Western region,Gansu
甘肃省,SSP1,2075,33173.43281,20829207,456159633.3,60,1054.250942,10056.01492,56.95561875,7762.015024,920.8391797,667007.9225,Western region,Gansu
甘肃省,SSP1,2076,33546.74695,20649463,452223239.7,60,1054.272369,10056.1,56.9565339,7762.016516,912.9077142,660805.9458,Western region,Gansu
甘肃省,SSP1,2077,33916.42576,20467990,448248981,60,1054.291278,10056.1725,56.95734559,7762.017737,904.8978752,657186.11,Western region,Gansu
甘肃省,SSP1,2078,34270.16037,20282101,444178011.9,60,1054.307966,10056.23428,56.95806552,7762.018737,896.6910988,657342.3285,Western region,Gansu
甘肃省,SSP1,2079,34596.105,20089168,439952779.2,60,1054.322693,10056.28692,56.95870405,7762.019556,888.1713966,656347.1463,Western region,Gansu
甘肃省,SSP1,2080,34882.71311,19886509,435514547.1,60,1054.335691,10056.33179,56.95927038,7762.020227,879.2203648,656383.3788,Western region,Gansu
甘肃省,SSP1,2081,35066.55123,19672446,430826567.4,60,1054.347161,10056.37002,56.95977269,7762.020776,869.7639642,656308.187,Western region,Gansu
甘肃省,SSP1,2082,35221.17634,19449295,425939560.5,60,1054.357284,10056.40259,56.9602182,7762.021225,859.9047222,656416.4733,Western region,Gansu
甘肃省,SSP1,2083,35371.1471,19220305,420924679.5,60,1054.366217,10056.43036,56.96061334,7762.021593,849.7864045,656383.2338,Western region,Gansu
甘肃省,SSP1,2084,35541.30257,18988790,415854501,60,1054.374101,10056.45401,56.9609638,7762.021894,839.5556412,656445.4228,Western region,Gansu
甘肃省,SSP1,2085,35756.82143,18757985,410799871.5,60,1054.381059,10056.47417,56.96127464,7762.022141,829.35556,656181.5558,Western region,Gansu
甘肃省,SSP1,2086,36045.54379,18530770,405823863,60,1054.387199,10056.49135,56.96155033,7762.022343,819.3135837,656170.078,Western region,Gansu
甘肃省,SSP1,2087,36381.7191,18308249,400950653.1,60,1054.392618,10056.50599,56.96179485,7762.022508,809.4786029,656197.8838,Western region,Gansu
甘肃省,SSP1,2088,36741.38048,18091158,396196360.2,60,1054.3974,10056.51846,56.96201171,7762.022643,799.8832282,656264.6255,Western region,Gansu
甘肃省,SSP1,2089,37100.30201,17880218,391576774.2,60,1054.40162,10056.52909,56.96220406,7762.022754,790.5593989,655877.9493,Western region,Gansu
甘肃省,SSP1,2090,37434.06095,17676099,387106568.1,60,1054.405344,10056.53815,56.96237466,7762.022845,781.5367919,655575.797,Western region,Gansu
甘肃省,SSP1,2091,37731.15168,17479161,382793625.9,60,1054.408631,10056.54587,56.96252597,7762.022919,772.8313714,655122.0005,Western region,Gansu
甘肃省,SSP1,2092,37985.23118,17288287,378613485.3,60,1054.411531,10056.55245,56.96266016,7762.02298,764.3937905,655184.7673,Western region,Gansu
甘肃省,SSP1,2093,38202.69137,17102041,374534697.9,60,1054.414091,10056.55805,56.96277919,7762.02303,756.1605927,655224.3988,Western region,Gansu
甘肃省,SSP1,2094,38389.76028,16918913,370524194.7,60,1054.41635,10056.56283,56.96288475,7762.023071,748.0650443,655187.2905,Western region,Gansu
甘肃省,SSP1,2095,38552.55277,16737473,366550658.7,60,1054.418344,10056.5669,56.96297838,7762.023104,740.0439446,655192.5203,Western region,Gansu
甘肃省,SSP1,2096,38689.09934,16556242,362581699.8,60,1054.420103,10056.57036,56.96306142,7762.023131,732.0319228,655122.17,Western region,Gansu
甘肃省,SSP1,2097,38813.24002,16373731,358584708.9,60,1054.421655,10056.57332,56.96313507,7762.023154,723.9631626,654853.4333,Western region,Gansu
甘肃省,SSP1,2098,38930.65464,16188511,354528390.9,60,1054.423026,10056.57584,56.96320039,7762.023172,715.7744981,654868.2038,Western region,Gansu
甘肃省,SSP1,2099,39046.69859,15999066,350379545.4,60,1054.424235,10056.57798,56.96325833,7762.023187,707.3989143,655414.0988,Western region,Gansu
甘肃省,SSP1,2100,39166.24151,15803960,346106724,60,1054.425302,10056.57981,56.96330971,7762.023199,698.7729314,655455.193,Western region,Gansu
甘肃省,SSP2,2020,7607.890404,26821086,685278747.3,70,923.1166313,7336.748734,52.18203054,7413.79971,1037.619637,142141.8673,Western region,Gansu
甘肃省,SSP2,2021,7879.431257,26938748,688285011.4,70,944.283653,7664.765614,52.83109203,7507.254934,1068.435131,142672.9343,Western region,Gansu
甘肃省,SSP2,2022,8132.274928,27038284,690828156.2,70,964.2906396,7969.928217,53.42640927,7586.337166,1095.890728,138720.9798,Western region,Gansu
甘肃省,SSP2,2023,8390.823712,27120587,692930997.9,70,983.1386066,8251.272248,53.97122388,7653.004606,1120.194217,138005.0763,Western region,Gansu
甘肃省,SSP2,2024,8678.218843,27186591,694617400.1,70,1000.839349,8508.501729,54.46881,7709.027466,1141.569176,137041.4245,Western region,Gansu
甘肃省,SSP2,2025,9016.684626,27237222,695911022.1,70,1017.414024,8741.895793,54.92242067,7755.979456,1160.243465,136384.8268,Western region,Gansu
甘肃省,SSP2,2026,9420.250319,27273537,696838870.4,70,1032.891708,8952.20143,55.33524456,7795.241057,1176.448301,135698.0793,Western region,Gansu
甘肃省,SSP2,2027,9875.101476,27297036,697439269.8,70,1047.307988,9140.523277,55.71037198,7828.010329,1190.427472,135892.8538,Western region,Gansu
甘肃省,SSP2,2028,10360.0111,27309351,697753918.1,70,1060.703615,9308.218929,56.05076932,7855.318026,1202.42149,135628.434,Western region,Gansu
甘肃省,SSP2,2029,10853.7142,27312118,697824614.9,70,1073.123248,9456.805499,56.35926068,7878.044715,1212.660158,134637.524,Western region,Gansu
甘肃省,SSP2,2030,11334.64963,27306977,697693262.4,70,1084.614322,9587.88052,56.63851564,7896.938335,1221.361523,134176.4713,Western region,Gansu
甘肃省,SSP2,2031,11817.45337,27295533,697400868.2,70,1095.226031,9703.058238,56.89104222,7912.631181,1228.729803,134936.0018,Western region,Gansu
甘肃省,SSP2,2032,12276.59427,27279255,696984965.3,70,1105.008447,9803.920803,57.11918401,7925.655716,1234.950935,134997.7258,Western region,Gansu
甘肃省,SSP2,2033,12720.70003,27259611,696483061.1,70,1114.011767,9891.982913,57.32512061,7936.458909,1240.199075,134286.175,Western region,Gansu
甘肃省,SSP2,2034,13158.71025,27238035,695931794.3,70,1122.285683,9968.667975,57.51087072,7945.414981,1244.635837,136032.2775,Western region,Gansu
甘肃省,SSP2,2035,13599.78451,27215980,695368289,70,1129.878863,10035.29369,57.6782972,7952.836569,1248.413526,135883.3078,Western region,Gansu
甘肃省,SSP2,2036,14053.63247,27194645,694823179.8,70,1136.83855,10093.06499,57.82911353,7958.984402,1251.663484,137135.4293,Western region,Gansu
甘肃省,SSP2,2037,14522.92588,27174055,694297105.3,70,1143.210237,10143.07258,57.96489126,7964.075592,1254.454313,136739.8238,Western region,Gansu
甘肃省,SSP2,2038,15010.96061,27154020,693785211,70,1149.037443,10186.29544,58.08706815,7968.290722,1256.836432,139743.8955,Western region,Gansu
甘肃省,SSP2,2039,15521.43342,27134307,693281543.9,70,1154.361549,10223.60606,58.19695657,7971.779834,1258.850926,172334.5113,Western region,Gansu
甘肃省,SSP2,2040,16058.62841,27114728,692781300.4,70,1159.221697,10255.7774,58.29575204,7974.667496,1260.534526,278950.0765,Western region,Gansu
甘肃省,SSP2,2041,16619.97495,27094861,692273698.6,70,1163.654745,10283.4908,58.38454166,7977.057055,1261.90744,313578.148,Western region,Gansu
甘肃省,SSP2,2042,17204.41837,27073673,691732345.2,70,1167.695253,10307.34432,58.46431242,7979.034205,1262.956384,365237.9045,Western region,Gansu
甘肃省,SSP2,2043,17803.20028,27049895,691124817.3,70,1171.375513,10327.86098,58.53595912,7980.669968,1263.652537,427804.392,Western region,Gansu
甘肃省,SSP2,2044,18406.76481,27022259,690418717.5,70,1174.725599,10345.4968,58.60029197,7982.023184,1263.963163,429703.1348,Western region,Gansu
甘肃省,SSP2,2045,19004.63985,26989526,689582389.3,70,1177.773438,10360.64833,58.65804373,7983.142584,1263.853451,430286.0203,Western region,Gansu
甘肃省,SSP2,2046,19592.8408,26950551,688586578.1,70,1180.544899,10373.65965,58.70987647,7984.06852,1263.290036,466777.7088,Western region,Gansu
甘肃省,SSP2,2047,20169.30639,26904735,687415979.3,70,1183.063886,10384.82876,58.75638786,7984.834394,1262.262619,469695.3243,Western region,Gansu
甘肃省,SSP2,2048,20739.49558,26851600,686058380,70,1185.35244,10394.41328,58.79811697,7985.467851,1260.764444,471703.168,Western region,Gansu
甘肃省,SSP2,2049,21309.4414,26790676,684501771.8,70,1187.430854,10402.63569,58.83554971,7985.99177,1258.787281,471389.1958,Western region,Gansu
甘肃省,SSP2,2050,21885.73953,26721452,682733098.6,70,1189.317772,10409.68783,58.86912372,7986.425081,1256.319343,472141.4193,Western region,Gansu
甘肃省,SSP2,2051,22494.78868,26643779,680748553.5,70,1191.030301,10415.735,58.89923302,7986.783448,1253.364447,471393.2725,Western region,Gansu
甘肃省,SSP2,2052,23110.49123,26558667,678573941.9,70,1192.584117,10420.91947,58.92623213,7987.079826,1249.979731,471900.3535,Western region,Gansu
甘肃省,SSP2,2053,23723.78855,26467406,676242223.3,70,1193.993566,10425.36364,58.95043988,7987.324936,1246.234535,470862.0185,Western region,Gansu
甘肃省,SSP2,2054,24324.99839,26371336,673787634.8,70,1195.271762,10429.1727,58.9721429,7987.527643,1242.199687,470928.101,Western region,Gansu
甘肃省,SSP2,2055,24903.82595,26271774,671243825.7,70,1196.430683,10432.43706,58.99159879,7987.695281,1237.944159,471302.11,Western region,Gansu
