,0
1426,49896.846815399986
1427,50543.37191940001
1428,51139.11775520001
1429,51677.250816700005
1430,52151.28045489999
1431,52554.9812401
1432,52888.46065380001
1433,53153.18911439999
1434,53357.353182700004
1435,53509.24152600001
1436,53617.30434899999
1437,53683.75626040001
1438,53721.276268700014
1439,53736.61254169999
1440,53736.18892080002
1441,53726.083226999996
1442,53758.0533629
1443,53761.17234290002
1444,53705.26558380002
1445,53559.79302329999
1446,53294.7197099
1447,52887.03338499998
1448,52378.527278800015
1449,51815.28999920001
1450,51240.62901499999
1451,50694.659858
1452,50092.297225600014
1453,49562.969156
1454,49117.822977799995
1455,48770.66341870001
1456,48537.30254030001
1457,48413.089018200015
1458,48381.5144958
1459,48404.123772000006
1460,48441.685692000014
1461,48454.54966639999
1462,48403.4122467
1463,48301.54369939999
1464,48164.418097899994
1465,48007.79564779999
1466,47847.80525329999
1467,47688.65948699999
1468,47559.0429168
1469,47476.08928779999
1470,47457.0600002
1471,47519.14926500001
1472,河北省
1473,19670.04951627
1474,22369.875233610004
1475,23637.697593749996
1476,24900.994518509993
1477,26188.182406390002
1478,27536.46625825001
1479,28775.359829219997
1480,28663.730367069995
1481,31731.97700353
1482,34131.31362444
1483,36878.02608613
1484,39981.56952052
1485,43337.34785106001
1486,46807.466117190015
1487,50260.52319820002
1488,53571.97855927999
1489,56645.50607908002
1490,59505.437461930014
1491,62200.82342587
1492,64781.140789870005
1493,67297.23029541002
1494,69935.64595657
1495,72553.26247601
1496,75130.00964169003
1497,77645.72430623001
1498,80080.25051824999
1499,82421.49670965999
1500,84664.26753036997
1501,86811.85255999002
1502,88868.60230130002
1503,90839.82127051998
1504,92708.25111441998
1505,94476.31919648997
1506,96123.01650777001
1507,97626.59089702001
1508,98964.861749
1509,100152.95904493
1510,101216.89982270001
1511,102219.27787979002
1512,103223.28034089999
1513,104292.87896508
1514,105539.89148043
1515,106854.66797507003
1516,108167.78838722003
1517,109407.30361618003
1518,110498.50275396998
1519,111416.94568242002
1520,112187.08142676005
1521,112887.60059382001
1522,113598.58942105004
1523,114401.17434315999
1524,115357.01147597001
1525,116394.87458414002
1526,117422.6049144
1527,118346.34543810003
1528,119070.99980551001
1529,119516.55017680998
1530,119745.62425467
1531,119838.30089238996
1532,119874.16013679006
1533,119932.31598417998
1534,120190.75207628997
1535,120537.71905376996
1536,120949.15201866002
1537,121399.92132919001
1538,121863.28043109004
1539,122301.02196469004
1540,122733.46808138999
1541,123172.87265075004
1542,123632.08247396
1543,124124.59116403999
1544,124364.28268544002
1545,124605.50481801
1546,124812.91587094999
1547,124949.46169283996
1548,124976.62633274001
1549,124840.00128828004
1550,124617.33289445001
1551,124374.52182684002
1552,124177.85163966999
1553,124093.67756476998
1554,124147.69105733006
1555,124329.94438079995
1556,124592.84061360994
1557,124888.31481510999
1558,125167.7253324
1559,125349.54819539998
1560,125415.11593363002
1561,125315.21415462004
1562,125001.42745131998
1563,124426.89789653999
1564,河南省
1565,21823.639414669993
1566,22954.428745700003
1567,24017.74465184
1568,26232.737865509993
1569,29394.041421500002
1570,33343.570934760006
1571,37645.81156872
1572,40253.048255409994
1573,47256.14302101999
1574,53047.22444659999
1575,58726.97021540002
1576,64059.0508727
1577,68998.19136069999
1578,73552.38149340001
1579,77741.3498616
1580,81589.05779380002
1581,85128.64672450001
1582,88467.43102870003
1583,91726.8615542
1584,95032.5005364
1585,98514.60210499998
1586,102492.32610100001
1587,106756.67472479997
1588,111265.7816713
1589,115974.9943677
1590,120836.39881590001
1591,125788.59156959994
1592,130690.950505
1593,135397.06955460005
1594,139766.27868389996
1595,143661.30519470005
1596,146959.79131169998
1597,149777.77991689995
1598,152247.41372389995
1599,154503.7719569
1600,156686.3108553
1601,158932.8587357
1602,161141.6223595999
1603,163201.87188939998
1604,165002.405825
1605,166431.21751609992
1606,167527.05010689993
1607,168291.14002999992
1608,168874.56008389988
1609,169433.6999084
1610,170130.41600900007
1611,171124.50299339995
1612,172304.28359519993
1613,173549.10330949991
1614,174736.0795338
1615,175740.94029900004
1616,176486.99684930005
1617,177014.072423
1618,177413.48982019993
1619,177777.75531070004
1620,178200.222894
1621,178722.41361930003
1622,179297.5494089
1623,179829.11453580004
1624,180220.63931700008
1625,180374.5913469001
1626,180397.7374195
1627,180196.3161437999
1628,179871.0398253
1629,179528.3459331001
1630,179281.1296813
1631,179201.64646779996
1632,179324.9019845001
1633,179638.3923831
1634,180127.67921099995
1635,180778.41468260004
1636,181141.59116270006
1637,181561.4234072
1638,181961.6138689
1639,182262.72061470005
1640,182382.17571710006
1641,182213.0131621
1642,181839.5324458
1643,181328.49969180004
1644,180747.19784880005
1645,180162.58917010002
1646,179597.26983580002
1647,179083.82668949995
1648,178616.42871990002
1649,178189.79386619997
1650,177799.1731801999
1651,177394.55031179992
1652,177016.07078209988
1653,176660.62713910005
1654,176325.7990289
1655,176009.93926369998
1656,浙江省
1657,26294.93850746
1658,28436.154146940004
1659,29897.442548750005
1660,32242.48662763001
1661,35267.39276347001
1662,38806.992800719985
1663,42382.53607562
1664,43809.23594115
1665,49744.81626844999
1666,54065.391259899996
1667,58016.24277860001
1668,61451.85759679999
1669,64621.080673399985
1670,67862.99697529999
1671,71514.5178347
1672,75911.2628328
1673,81272.8633075
1674,87371.21842209996
1675,93858.55371420001
1676,100381.1559543
1677,106576.3456807
1678,112379.64217869999
1679,117562.31109330001
1680,122179.12931830002
1681,126288.60790510001
1682,129953.68365869999
1683,133268.7235415
1684,136398.5035152
1685,139535.26306060003
1686,142872.47885030002
1687,146607.80522930002
1688,150841.14510049997
1689,155434.09340489996
1690,160136.41113999998
1691,164685.33616500002
1692,168804.31265739998
1693,172320.77176010003
1694,175282.38193730003
1695,177855.5212181
1696,180211.91717300002
1697,182527.15617379997
1698,185049.09049060004
1699,187585.2784957
1700,189998.97692639995
1701,192148.0441838
1702,193885.1797746
1703,195154.17078339995
1704,195995.36144290003
1705,196547.29747310004
1706,196950.98803730012
1707,197348.8296997
1708,197871.18281200007
1709,198509.2528749
1710,199243.0671479
1711,200052.02552809994
1712,200914.6467641
1713,201775.14393450003
1714,202579.5051981
1715,203243.6895782
1716,203683.86571529997
1717,203814.790789
1718,203787.67544360005
1719,203551.29984469994
1720,203282.13409799998
1721,203165.0068304
1722,203392.3171041
1723,204066.48493689997
1724,205079.7634821
1725,206230.33790250003
1726,207317.38905419997
1727,208141.2848519
1728,208078.45885180004
1729,207735.99086330002
1730,207319.80552380002
1731,207041.444827
1732,207119.47384849997
1733,207657.5276886
1734,208599.71369220002
1735,209770.9023664
1736,210994.43761579995
1737,212093.70007319996
1738,212890.53502410004
1739,213418.8732297
1740,213716.87772989998
1741,213822.8831711
1742,213775.8774075
1743,213560.71358270006
1744,213271.25767830003
1745,212950.02816760004
1746,212640.79175470004
1747,212388.3736675
1748,海南省
1749,1951.0740162
1750,2370.22210464
1751,2629.0144687799993
1752,2874.1494237
1753,3109.3033115
1754,3336.6495554000003
1755,3531.2120845
1756,3534.4374218999997
1757,3899.9994062
1758,4147.5346426
1759,4396.546926499999
1760,4647.6546905
1761,4904.4012613
1762,5169.958821599999
1763,5447.406607599999
1764,5739.8708283000005
1765,6047.443026800001
1766,6359.993128300001
1767,6664.2945907
1768,6946.9466282
1769,7194.325420399999
1770,7412.690104400001
1771,7596.386778300001
1772,7759.3900485
1773,7916.241605
1774,8081.9017395
1775,8268.4701099
1776,8473.2308593
1777,8690.2472436
1778,8913.648786099999
1779,9137.738207
1780,9355.7595951
1781,9567.467575800001
1782,9771.329663700002
1783,9965.6439242
1784,10148.538549699999
1785,10320.8545512
1786,10480.5915533
1787,10628.5580732
1788,10765.688731799997
1789,10893.0179391
1790,11018.9710823
1791,11138.684311300001
1792,11254.123354700001
1793,11367.2588405
1794,11480.049537099998
1795,11596.670825700003
1796,11713.560730700001
1797,11829.3986371
1798,11942.881136599999
1799,12052.7372042
1800,12159.0490236
1801,12261.794634199996
1802,12362.342762
1803,12462.011897300003
1804,12562.059282400001
1805,12662.3367641
1806,12765.865405400002
1807,12874.6756328
1808,12991.022115400001
1809,13117.457940500002
1810,13268.473601999996
1811,13429.566918899998
1812,13595.867070699998
1813,13761.775372199998
1814,13920.931581300001
1815,14066.282833899999
1816,14201.849040599998
1817,14332.3232957
1818,14462.9024474
1819,14599.244267000002
1820,14711.056524299998
1821,14828.059296899997
1822,14944.9272189
1823,15055.801126699998
1824,15154.2700697
1825,15232.1400589
1826,15299.3005936
1827,15364.930042
1828,15438.4316175
1829,15529.3972994
1830,15642.000657499999
1831,15774.046447699999
1832,15918.0803756
1833,16066.497515800002
1834,16211.524764099997
1835,16341.010948699997
1836,16450.861252100003
1837,16532.982269099997
1838,16579.335434099998
1839,16582.0620883
1840,湖北省
1841,15090.331302430004
1842,18500.19828284
1843,20650.37905948
1844,22695.11957481
1845,24677.814368579995
1846,26628.414567270003
1847,28358.17535521
1848,28590.90596744999
1849,31814.014855540012
1850,34158.55246616
1851,36598.021585859984
1852,39123.928793560015
1853,41683.804569809996
1854,44208.025992370014
1855,46629.572674689996
1856,48883.214793019986
1857,50917.58088205999
1858,52758.45151202001
1859,54447.692925179996
1860,56028.98589287
1861,57548.36531128
1862,59167.811859650006
1863,60769.25228464
1864,62342.392485529985
1865,63877.69713168998
1866,65366.27385953002
1867,66806.94888401
1868,68206.66345467999
1869,69578.50945906
1870,70935.22528942
1871,72289.69727926
1872,73631.70216242
1873,74946.36888211
1874,76195.27014830003
1875,77339.17130609999
1876,78338.05597020002
1877,79185.59555239999
1878,79901.9481
1879,80540.69814449997
1880,81155.68299880001
1881,81800.97563500001
1882,82567.07088670002
1883,83368.58368820003
1884,84151.65483679998
1885,84860.92715870003
1886,85439.44767139998
1887,85865.91532210002
1888,86142.00060049999
1889,86307.184806
1890,86401.53353200002
1891,86465.35130510002
1892,86535.36502139996
1893,86595.3351047
1894,86626.2608451
1895,86609.13643910002
1896,86525.06397179997
1897,86355.06474770002
1898,86136.6942404
1899,85907.18609049999
1900,85702.6163268
1901,85558.31367589999
1902,85577.0451205
1903,85644.10066000003
1904,85704.46473149999
1905,85702.04112210001
1906,85580.11509540002
1907,85290.87915630001
1908,84888.64782600003
1909,84435.52315709997
1910,83991.0136346
1911,83611.74138850001
1912,83147.11590740003
1913,82793.21895069999
1914,82548.29972420001
1915,82412.491233
1916,82386.89823869999
1917,82448.11586999998
1918,82600.9305322
1919,82826.41263710002
1920,83105.32552740001
1921,83418.50149390001
1922,83735.94453009998
1923,84069.58676119999
1924,84422.653401
1925,84798.2945713
1926,85199.58147919999
1927,85607.38990660002
1928,86045.3977585
1929,86516.27378150001
1930,87022.53613709999
1931,87566.53619559998
1932,湖南省
1933,15156.816192640004
1934,18729.851711779997
1935,20886.82613875
1936,22798.910333969994
1937,24509.642224139992
1938,26044.503599900003
1939,27218.305972089995
1940,26844.73936886
1941,29142.913209779996
1942,30464.293554580006
1943,31735.91959294001
1944,32981.937427599994
1945,34228.777790880005
1946,35491.719117939996
1947,36781.839895460005
1948,38107.244520529995
1949,39468.51408531999
1950,40860.33307451001
1951,42274.61724004002
1952,43704.92874443999
1953,45146.03573183999
1954,46693.06435099
1955,48260.23027365001
1956,49855.434002589995
1957,51486.87359405999
1958,53162.67891049001
1959,54886.81344002001
1960,56631.35431670999
1961,58365.248496280015
1962,60058.963521009995
1963,61684.45732825
1964,63209.59168764998
1965,64658.86353869999
1966,66051.59094390001
1967,67406.6661207
1968,68742.5199526
1969,70084.03439800002
1970,71387.8238913
1971,72616.92701330002
1972,73735.22280840001
1973,74707.21245559999
1974,75560.9243303
1975,76286.2088418
1976,76933.58365750003
1977,77554.71002540004
1978,78202.4745368
1979,78935.72408490001
1980,79719.9516337
1981,80525.1487749
1982,81320.98479809996
1983,82077.06705030001
1984,82776.75127380001
1985,83421.64144349999
1986,84027.6897311
1987,84610.68795290001
1988,85186.21166450002
1989,85754.62066659993
1990,86314.2512575
1991,86850.5265832
1992,87349.73218230001
1993,87798.80541889998
1994,88273.6939043
1995,88702.6701187
1996,89093.1697166
1997,89451.83793999997
1998,89784.890384
1999,90088.55860890006
2000,90392.69552800001
2001,90718.72545700001
2002,91088.49319860004
2003,91524.58070189996
2004,91824.78617949999
2005,92168.48202989997
2006,92517.08531679997
2007,92830.01387239998
2008,93064.54712639998
2009,93164.44843150002
2010,93169.29441410006
2011,93109.56277029999
2012,93016.27660289996
2013,92920.61618540002
2014,92832.38079710002
2015,92771.50966980001
2016,92739.30319800001
2017,92737.25727059998
2018,92767.0473539
2019,92806.54551059999
2020,92880.49322329997
2021,92990.91382729996
2022,93139.92340140002
2023,93329.71114060005
2024,甘肃省
2025,3904.0972162699986
2026,4699.892957030001
2027,5137.876114910001
2028,5516.346259039998
2029,5846.170271589998
2030,6135.405418150003
2031,6344.136445319997
2032,6203.646448059995
2033,6693.534925929999
2034,6974.35859597
2035,7266.11541819
2036,7578.80521525
2037,7918.3607393
2038,8286.904505650002
2039,8685.767917780002
2040,9116.06105758
2041,9575.908469069991
2042,10055.062842869997
2043,10540.530470550013
2044,11019.283079289999
2045,11478.13955031
2046,11932.618292410005
2047,12365.778329429995
2048,12787.95602327
2049,13209.825321010001
2050,13642.262770149995
2051,14094.50485008
2052,14564.851216340006
2053,15050.131778590001
2054,15547.702395690008
2055,16055.614018179998
2056,16568.603928940003
2057,17085.409024310004
2058,17600.23216134
2059,18106.41383508001
2060,18596.363962289997
2061,19067.990339620006
2062,19518.21991631
2063,19950.567836839997
2064,20369.210668679985
2065,20778.9518083
2066,21196.434632629996
2067,21601.66495818
2068,21984.0990361
2069,22332.454970010014
2070,22634.780354009996
2071,22890.01918197001
2072,23109.661049999995
2073,23317.11049571001
2074,23536.23430685001
2075,23791.26576862999
2076,24100.868686500005
2077,24449.377429829994
2078,24814.939687229995
2079,25175.149490030002
2080,25507.112742169997
2081,25790.76383080001
2082,26036.03613769
2083,26256.93993179999
2084,26467.932971269995
2085,26683.931219849997
2086,26942.312712729992
2087,27214.965912869993
2088,27491.947729409996
2089,27762.07814197
2090,28012.94535288999
2091,28231.392999500003
2092,28427.812132749994
2093,28613.953164580016
2094,28802.228657810007
2095,29005.64092654999
2096,29164.98193050999
2097,29337.55441078999
2098,29510.395989569988
2099,29669.654192829992
2100,29800.545313329996
2101,29884.63963450001
2102,29937.799917370005
2103,29974.038091979997
2104,30007.670654470006
2105,30053.198141579996
2106,30117.062596650012
2107,30203.894188569986
2108,30310.95449016999
2109,30435.46551223
2110,30574.584517880005
2111,30717.457796880008
2112,30868.54954193001
2113,31024.761791479992
2114,31182.95269643
2115,31339.975698609993
2116,福建省
2117,13831.722000879998
2118,17051.21298176
2119,18928.744052910006
2120,20552.376108499997
2121,21979.09493927
2122,23250.159880269995
2123,24220.989233900003
2124,23859.892335799992
2125,25938.715542100002
2126,27238.679088499997
2127,28607.966651599996
2128,30082.971390699997
2129,31674.472537700007
2130,33377.4509888
2131,35185.40005300001
2132,37092.1888359
2133,39094.369592
2134,41211.338706
2135,43466.17489929999
2136,45883.1141695
2137,48487.1180631
2138,51392.10912069999
2139,54433.465820499994
2140,57519.9491597
2141,60556.733107500004
2142,63446.3564473
2143,66113.2891171
2144,68556.0014339
2145,70799.46125179998
2146,72871.4008243
2147,74801.31304
2148,76599.5340949
2149,78288.2729809
2150,79868.8433996
2151,81341.62970869998
2152,82706.4124031
2153,83985.62151629999
2154,85177.85743010002
2155,86304.2379323
2156,87386.7652444
2157,88448.33015590001
2158,89558.30717069998
2159,90622.06373030001
2160,91584.7382583
2161,92389.4607246
2162,92977.66621640002
2163,93332.9066927
2164,93476.0672741
2165,93472.64233800002
2166,93389.0255916
2167,93291.98095429999
2168,93240.46040839999
2169,93220.29858270001
2170,93210.40808349999
2171,93189.66663690002
2172,93136.94431690002
2173,93025.43350999999
2174,92867.54519770002
2175,92670.10305080001
2176,92438.73666450001
2177,92177.78164560001
2178,91978.17608450002
2179,91757.76687230001
2180,91516.21850510001
2181,91255.0875322
2182,90978.09296869999
2183,90682.32787600001
2184,90403.0331795
2185,90165.1579093
2186,89991.2712521
2187,89902.12990920001
2188,89696.26106119998
2189,89544.9832587
2190,89405.54561389999
2191,89234.9586828
2192,88989.83116799999
2193,88615.91108260001
2194,88152.5121258
2195,87629.7935897
2196,87077.60857289999
2197,86525.13307760001
2198,85980.60693040001
2199,85460.14726959998
2200,84962.35832770001
2201,84486.31526899998
2202,84031.5566579
2203,83576.4999434
2204,83142.36816869999
2205,82730.04138979998
2206,82340.8573863
2207,81976.6094922
2208,西藏自治区
2209,476.83494246000004
2210,605.3559216400007
2211,691.5278463400001
2212,772.0693245400001
2213,848.0125803000002
2214,919.61245383
2215,979.3616510199998
2216,982.4140236499987
2217,1081.9659035900006
2218,1143.67429846
2219,1199.9384206599998
2220,1250.45150783
2221,1296.49294239
2222,1339.3753150199996
2223,1380.2714013100003
2224,1420.2061531600013
2225,1459.5483301
2226,1497.1325877000006
2227,1531.3590920800007
2228,1560.6775448499998
2229,1583.5750587700013
2230,1602.5176990300008
2231,1615.7527209199989
2232,1625.5132067200002
2233,1634.162050990001
2234,1644.16177717
2235,1657.641464250002
2236,1674.6271067099985
2237,1694.6474001100005
2238,1717.1695878400012
2239,1741.6381838400005
2240,1767.0667539800024
2241,1792.921265349999
2242,1818.2667078799989
2243,1842.170032909999
2244,1863.6908288100005
2245,1882.6746192699995
2246,1899.5211890600008
2247,1915.3991238399988
2248,1931.4793890300011
2249,1948.940382969999
2250,1969.8339966299986
2251,1992.0190891100006
2252,2014.0970418000022
2253,2034.62435141
2254,2052.1087879999995
2255,2065.97646968
2256,2076.4889704800003
2257,2084.8936634099996
2258,2092.4590654499993
2259,2100.4668725299985
2260,2109.9723698099997
2261,2120.1492898499982
2262,2129.94130501
2263,2138.27658081
2264,2144.07310326
2265,2146.2701980700003
2266,2145.3406037800014
2267,2141.797436960001
2268,2136.128484540001
2269,2128.785826290001
2270,2122.1216923399993
2271,2114.126372960002
2272,2104.59020267
2273,2093.3542367400005
2274,2080.32975454
2275,2065.3569408299986
2276,2049.341427279999
2277,2032.9725841
2278,2016.8414135400008
2279,2001.4387648400013
2280,1982.4214775799992
2281,1964.325514480001
2282,1947.0953725900001
2283,1930.747064069999
2284,1915.3630854199992
2285,1900.6340982900008
2286,1887.4075719799998
2287,1876.0847973399993
2288,1867.039692869999
2289,1860.6255566400002
2290,1856.5893740699992
2291,1854.2062421799997
2292,1852.1999973299985
2293,1849.2838012900002
2294,1844.1597980100003
2295,1835.0494387199997
2296,1821.1081805199995
2297,1801.0530920699998
2298,1773.6358821100002
2299,1737.6644034900014
2300,贵州省
2301,4349.3120825999995
2302,5978.542494130001
2303,7066.22062611
2304,7989.890948440001
2305,8782.949737850004
2306,9464.119239650003
2307,9971.027021580006
2308,9870.348276969997
2309,10717.344282439994
2310,11174.1452747
2311,11584.874458929999
2312,11960.952365229996
2313,12307.742241000004
2314,12624.52159832
2315,12908.588154560002
2316,13155.361553529998
2317,13359.272266610002
2318,13523.126880339996
2319,13651.76434809
2320,13751.08672106
2321,13828.010218809997
2322,13918.892089989999
2323,14000.616627960002
2324,14079.020140720002
2325,14160.633101890004
2326,14252.496612590003
2327,14361.271696880001
2328,14486.171196060002
2329,14624.799753519996
2330,14774.133388110002
2331,14930.77804121
2332,15088.20588569
2333,15246.791243189999
2334,15404.530249550002
2335,15559.819103609996
2336,15711.32086399
2337,15861.59759267
2338,16006.186725219997
2339,16143.970838889996
2340,16273.706560649996
2341,16394.061489739997
2342,16515.574151420005
2343,16632.70793792
2344,16751.441177480003
2345,16877.975160600003
2346,17018.66185085
2347,17181.707048919994
2348,17357.722675520003
2349,17538.971527090005
2350,17717.63117589
2351,17885.856922869993
2352,18038.555505959994
2353,18173.64874141
2354,18291.925872690004
2355,18394.13782233999
2356,18481.01970655
2357,18552.13510509999
2358,18614.83992429
2359,18675.61774852001
2360,18741.006433729995
2361,18817.675108859996
2362,18929.190770930003
2363,19058.17291827001
2364,19201.828795080004
2365,19356.897210920008
2366,19519.49918447
2367,19682.212898700003
2368,19841.728705559995
2369,19992.518033999997
2370,20129.54593749
2371,20248.116136419998
2372,20297.944448899998
2373,20330.32733754
2374,20352.777224889996
2375,20372.822625499997
2376,20398.12761785
2377,20429.17526945
2378,20468.732507350014
2379,20512.60797527
2380,20556.59484973
2381,20596.502193649994
2382,20626.637653870002
2383,20656.52313480001
2384,20694.841276790004
2385,20750.38778726
2386,20832.066549790015
2387,20943.446992049994
2388,21098.57959741
2389,21306.308742680005
2390,21575.260230669992
2391,21913.697237450007
2392,辽宁省
2393,17443.20654444
2394,20249.988391029998
2395,21739.368604670002
2396,23165.33077112
2397,24529.744786789997
2398,25834.37026514
2399,26881.110665410004
2400,26488.052698269996
2401,28805.168005230003
2402,30221.428989470005
2403,31638.949901570013
2404,33064.39539526
2405,34498.0550539
2406,35928.183603779995
2407,37340.17830575
2408,38717.30011379001
2409,40041.963364270014
2410,41317.38879632001
2411,42550.48519118
2412,43749.9791353
2413,44926.280769100005
2414,46182.37236691001
2415,47412.14109766999
2416,48595.86735400001
2417,49714.32814640001
2418,50748.90592669999
2419,51693.1353277
2420,52570.37970779999
2421,53414.232726600014
2422,54257.406538699994
2423,55132.2966394
2424,56051.1974443
2425,57013.32265699998
2426,57998.2733997
2427,58985.52124339999
2428,59953.79141199999
2429,60898.04064390001
2430,61797.48340319999
2431,62647.83344
2432,63445.27155750002
2433,64186.41198680002
2434,64911.32516109999
2435,65581.8207945
2436,66199.77490109998
2437,66766.897971
2438,67284.79204620002
2439,67773.053376
2440,68225.6805972
2441,68655.0048909
2442,69073.56754529999
2443,69494.09060160001
2444,69929.74536059999
2445,70363.79165990002
2446,70780.08043579999
2447,71162.073945
2448,71492.9287342
2449,71755.26348549998
2450,71978.40413819999
2451,72192.423001
2452,72427.55230039998
2453,72714.52271610001
2454,73145.63865390001
2455,73639.69996959998
2456,74167.59864089999
2457,74697.89340989999
2458,75196.61168439999
2459,75629.479567
2460,76029.801857
2461,76434.83789749998
2462,76883.0174426
2463,77414.16567780002
2464,77872.6696181
2465,78402.31162210001
2466,78956.40706449997
2467,79485.4941075
2468,79936.9667286
2469,80251.48489269998
2470,80476.4356648
2471,80658.27068339998
2472,80844.5054398
2473,81083.37913849996
2474,81396.16238230003
2475,81777.40396630001
2476,82196.01544670001
2477,82620.40891960001
2478,83018.45171960001
2479,83336.01541439998
2480,83560.55688029996
2481,83659.24617180003
2482,83599.7345433
2483,83350.68884090002
2484,重庆市
2485,7490.13959848
2486,9368.92215863
2487,10633.97370067
2488,11849.76809308
2489,13026.156873970001
2490,14163.224718570002
2491,15141.73861847
2492,15260.20277973
2493,16894.048051930004
2494,17954.791272199996
2495,18940.415753089997
2496,19841.190979500003
2497,20677.14522416
2498,21470.72338804
2499,22242.806396960004
2500,23012.529781149995
2501,23787.97207473
2502,24548.4246459
2503,25264.890744179997
2504,25908.89625154
2505,26452.290511839998
2506,26933.822420360004
2507,27323.0102139
2508,27655.723901530007
2509,27969.7689619
2510,28304.42165713
2511,28690.272931
2512,29110.717658460002
2513,29538.26715038001
2514,29944.596583889997
2515,30300.649101770003
2516,30579.127656620003
2517,30801.139732789998
2518,30992.111751489996
2519,31179.370759729998
2520,31392.03681638
2521,31659.030954019996
2522,31959.680589280004
2523,32270.544085030004
2524,32567.623114030008
2525,32826.55965651
2526,33051.07301107999
2527,33230.847732430004
2528,33383.2473677
2529,33526.312019610006
2530,33678.76367169999
2531,33864.15033131
2532,34074.44383613
2533,34305.71747981
2534,34553.85964395999
2535,34814.68739051
2536,35084.61947540001
2537,35346.848502400004
2538,35585.1945645
2539,35783.19060799999
2540,35924.20456440001
2541,35993.89364139999
2542,36011.29894939999
2543,35998.1487484
2544,35975.910367899996
2545,35965.84755580001
2546,36018.39122160001
2547,36095.410842
2548,36184.6438763
2549,36273.4788408
2550,36348.9051285
2551,36397.711701199994
2552,36436.06241380001
2553,36480.4456104
2554,36547.1622639
2555,36652.469139500005
2556,36719.9690948
2557,36815.7030865
2558,36915.80763480001
2559,36995.599740499994
2560,37029.4797864
2561,36990.32301519998
2562,36904.4904051
2563,36798.63312960001
2564,36699.62119109999
2565,36634.3663353
2566,36615.8995477
2567,36639.21546679999
2568,36686.29730199999
2569,36738.9648236
2570,36778.8413021
2571,36777.8878321
2572,36726.557696
2573,36606.376885
2574,36399.219041599994
2575,36087.5934331
2576,陕西省
2577,9627.141967059999
2578,11990.325398129991
2579,13373.077512120002
2580,14533.971028449996
2581,15508.658984159998
2582,16319.141540669996
2583,16856.86623009
2584,16409.152029150002
2585,17565.031958829997
2586,18097.313512880002
2587,18586.066220840003
2588,19059.066234640006
2589,19535.005816440007
2590,20021.502012969984
2591,20522.090390900004
2592,21037.332846280013
2593,21567.171353150006
2594,22126.320810819994
2595,22733.27070775
2596,23408.31710529001
2597,24173.2250864
2598,25092.635054850005
2599,26087.832883150004
2600,27117.22714396
2601,28138.04603966999
2602,29106.650033380007
2603,29995.52578201999
2604,30834.17700764
2605,31669.097933510013
2606,32547.502881579996
2607,33517.9423683
2608,34606.51545153999
2609,35783.11651626998
2610,36991.308368469996
2611,38171.384961349984
2612,39260.04536920999
2613,40216.14183774998
2614,41042.99951939998
2615,41770.07033203001
2616,42428.30076292
2617,43049.70234388
2618,43689.61745736001
2619,44324.66892512002
2620,44951.34610070999
2621,45565.53565934001
2622,46162.430056219986
2623,46747.989791019994
2624,47306.374624560005
2625,47833.33194271
2626,48324.890154270026
2627,48777.33916961001
2628,49193.53164456999
2629,49580.05790386002
2630,49950.277479269986
2631,50317.476748860005
2632,50694.79809654999
2633,51084.22700567001
2634,51478.38986438998
2635,51860.31750869999
2636,52213.713070879996
2637,52522.75181469
2638,52828.24171038001
2639,53096.313089729985
2640,53344.03612518
2641,53588.333640170014
2642,53846.08011943998
2643,54122.511781749985
2644,54420.79229650001
2645,54733.65832820998
2646,55054.536752500026
2647,55377.62628504
2648,55566.175612650004
2649,55735.05960737999
2650,55872.40282812001
2651,55965.34442389
2652,56000.30415297001
2653,55955.226552420005
2654,55861.816804010006
2655,55745.12645226
2656,55630.388351559995
2657,55542.82876482998
2658,55492.27793236
2659,55484.20511531002
2660,55510.273792179985
2661,55562.15071277002
2662,55631.46440453
2663,55695.41260453999
2664,55759.197604319976
2665,55814.37626724001
2666,55852.627582520014
2667,55865.87220521999
2668,青海省
2669,1267.8559247700011
2670,1547.0722834300002
2671,1719.0505524899988
2672,1878.477365629999
2673,2026.7798156199995
2674,2164.2075111899967
2675,2273.421470070001
2676,2252.6286506800025
2677,2453.7548177999993
2678,2568.687573920001
2679,2672.8111679100034
2680,2766.999274160003
2681,2857.172543440001
2682,2949.513442570004
2683,3049.753440730002
2684,3163.2987995799986
2685,3292.586655100002
2686,3430.0886674899975
2687,3565.584359319998
2688,3688.7961257199995
2689,3789.320040990001
2690,3868.1932216399987
2691,3924.4537832399988
2692,3968.741025579998
2693,4012.120230509996
2694,4065.9625107899965
2695,4139.189700130002
2696,4229.051172719996
2697,4330.045151159999
2698,4436.663021479994
2699,4543.461749840005
2700,4645.239872009998
2701,4743.243121759997
2702,4838.946723589994
2703,4933.828852130001
2704,5029.350852350002
2705,5127.9695387200045
2706,5229.244248049998
2707,5333.749045609999
2708,5442.1630885199975
2709,5555.3137124200075
2710,5677.040266590004
2711,5800.683244820002
2712,5921.890722559999
2713,6036.044844900006
2714,6138.263384119998
2715,6226.905264440004
2716,6305.151294550004
2717,6379.798165130007
2718,6457.797120159998
2719,6546.22513339
2720,6650.415098169996
2721,6765.3105866099995
2722,6883.8889813999995
2723,6998.949099990003
2724,7103.137279509994
2725,7190.194898709998
2726,7263.484069949998
2727,7327.838504999995
2728,7388.224544280003
2729,7449.73906493
