,0
2137,40777601
2138,40842723
2139,40913916
2140,40986273
2141,41054862
2142,41114753
2143,41162322
2144,41199181
2145,41228240
2146,41252408
2147,41274606
2148,41296792
2149,41317174
2150,41333010
2151,41341550
2152,41340044
2153,41326100
2154,41298685
2155,41257106
2156,41200680
2157,41128698
2158,41040827
2159,40938301
2160,40822732
2161,40695694
2162,40558792
2163,40413669
2164,40262347
2165,40106964
2166,39949622
2167,39792456
2168,39637334
2169,39485124
2170,39336473
2171,39192030
2172,39052474
2173,38918260
2174,38788927
2175,38663826
2176,38542286
2177,38423660
2178,38307436
2179,38193547
2180,38082050
2181,37973009
2182,37866466
2183,37762609
2184,37662214
2185,37566162
2186,37475337
2187,37390670
2188,37312925
2189,37242486
2190,37179690
2191,37124878
2192,37078441
2193,37040392
2194,37009076
2195,36982418
2196,36958316
2197,36934640
2198,36909623
2199,36882915
2200,36854544
2201,36824547
2202,36792928
2203,36759724
2204,36724936
2205,36688581
2206,36650672
2207,36611201
2208,西藏自治区
2209,2997643
2210,3003240
2211,3014440
2212,3030203
2213,3049838
2214,3072512
2215,3097365
2216,3123539
2217,3150274
2218,3176715
2219,3202036
2220,3225535
2221,3247247
2222,3267251
2223,3285797
2224,3302906
2225,3318771
2226,3333814
2227,3348384
2228,3362872
2229,3377634
2230,3392928
2231,3408365
2232,3423317
2233,3437195
2234,3449420
2235,3459638
2236,3467838
2237,3474462
2238,3479774
2239,3484090
2240,3487681
2241,3490663
2242,3493113
2243,3495061
2244,3496675
2245,3497851
2246,3498349
2247,3497741
2248,3495708
2249,3491779
2250,3485781
2251,3478071
2252,3469121
2253,3459498
2254,3449730
2255,3440203
2256,3430922
2257,3421748
2258,3412555
2259,3403198
2260,3393561
2261,3383639
2262,3373385
2263,3362815
2264,3351952
2265,3340748
2266,3329272
2267,3317626
2268,3305813
2269,3293904
2270,3281978
2271,3270023
2272,3258138
2273,3246216
2274,3234386
2275,3222622
2276,3210855
2277,3199122
2278,3187392
2279,3175593
2280,3163697
2281,3151672
2282,3139422
2283,3126923
2284,3114076
2285,3100894
2286,3087480
2287,3073950
2288,3060482
2289,3047181
2290,3034157
2291,3021425
2292,3008735
2293,2996019
2294,2983142
2295,2969913
2296,2956262
2297,2941998
2298,2927033
2299,2911137
2300,贵州省
2301,34748560
2302,34696439
2303,34741199
2304,34871817
2305,35077340
2306,35346926
2307,35669711
2308,36034889
2309,36431582
2310,36848873
2311,37275772
2312,37702682
2313,38125991
2314,38543534
2315,38953171
2316,39352717
2317,39740934
2318,40120240
2319,40494098
2320,40866054
2321,41239803
2322,41618312
2323,42001426
2324,42388028
2325,42776962
2326,43166902
2327,43557797
2328,43954818
2329,44364595
2330,44793883
2331,45249564
2332,45736335
2333,46249518
2334,46782005
2335,47326539
2336,47875746
2337,48423913
2338,48972549
2339,49525090
2340,50085045
2341,50656065
2342,51241063
2343,51839571
2344,52450326
2345,53072042
2346,53703475
2347,54344475
2348,54999281
2349,55673302
2350,56371987
2351,57100880
2352,57864360
2353,58661920
2354,59491807
2355,60352100
2356,61240800
2357,62157631
2358,63109662
2359,64105914
2360,65155498
2361,66267633
2362,67446408
2363,68674961
2364,69930840
2365,71191243
2366,72432986
2367,73638720
2368,74815787
2369,75977922
2370,77139161
2371,78313755
2372,79513561
2373,80739617
2374,81990160
2375,83263228
2376,84556688
2377,85868860
2378,87200393
2379,88552499
2380,89926382
2381,91323211
2382,92743512
2383,94185464
2384,95646684
2385,97124860
2386,98617729
2387,100123099
2388,101638822
2389,103162862
2390,104693209
2391,106227973
2392,辽宁省
2393,43746323
2394,43628995
2395,43561111
2396,43532649
2397,43533641
2398,43554162
2399,43584433
2400,43614751
2401,43635558
2402,43637418
2403,43611044
2404,43549083
2405,43451557
2406,43320268
2407,43157013
2408,42963528
2409,42742374
2410,42499378
2411,42241098
2412,41973959
2413,41704272
2414,41436164
2415,41165487
2416,40886157
2417,40592169
2418,40277687
2419,39938618
2420,39577587
2421,39198796
2422,38806322
2423,38404108
2424,37995296
2425,37580376
2426,37159243
2427,36731905
2428,36298470
2429,35859120
2430,35413789
2431,34962340
2432,34504506
2433,34040012
2434,33568799
2435,33092040
2436,32611189
2437,32127697
2438,31642992
2439,31158387
2440,30674824
2441,30193186
2442,29714333
2443,29239106
2444,28768387
2445,28303186
2446,27844564
2447,27393652
2448,26951678
2449,26519460
2450,26096180
2451,25680574
2452,25271441
2453,24867564
2454,24468047
2455,24073044
2456,23683014
2457,23298377
2458,22919577
2459,22546971
2460,22180535
2461,21820144
2462,21465654
2463,21116899
2464,20773844
2465,20437295
2466,20108271
2467,19787878
2468,19477305
2469,19177492
2470,18888118
2471,18608570
2472,18338206
2473,18076393
2474,17822440
2475,17575332
2476,17333963
2477,17097171
2478,16863782
2479,16632561
2480,16402272
2481,16171624
2482,15939292
2483,15703968
2484,重庆市
2485,28846173
2486,28751895
2487,28709980
2488,28712308
2489,28750822
2490,28817514
2491,28904442
2492,29003724
2493,29107501
2494,29207992
2495,29297424
2496,29369619
2497,29424635
2498,29464050
2499,29489446
2500,29502373
2501,29504654
2502,29499243
2503,29489323
2504,29478084
2505,29468683
2506,29463179
2507,29459273
2508,29453611
2509,29442855
2510,29423668
2511,29393891
2512,29355950
2513,29313377
2514,29269727
2515,29228507
2516,29192342
2517,29160265
2518,29130436
2519,29101029
2520,29070218
2521,29036485
2522,28999431
2523,28958957
2524,28914932
2525,28867268
2526,28815946
2527,28761479
2528,28704511
2529,28645651
2530,28585527
2531,28524986
2532,28465872
2533,28410266
2534,28360270
2535,28318000
2536,28285138
2537,28261494
2538,28246427
2539,28239290
2540,28239398
2541,28246053
2542,28258305
2543,28275188
2544,28295728
2545,28318929
2546,28343885
2547,28369996
2548,28396736
2549,28423595
2550,28450014
2551,28475568
2552,28500214
2553,28524010
2554,28546986
2555,28569199
2556,28590619
2557,28610975
2558,28629959
2559,28647258
2560,28662591
2561,28675889
2562,28687980
2563,28699923
2564,28712802
2565,28727748
2566,28745511
2567,28765302
2568,28785926
2569,28806190
2570,28824874
2571,28840746
2572,28852581
2573,28859111
2574,28859084
2575,28851216
2576,陕西省
2577,37763733
2578,37755117
2579,37819288
2580,37943970
2581,38116882
2582,38325792
2583,38558466
2584,38802703
2585,39046286
2586,39277026
2587,39482721
2588,39653566
2589,39789204
2590,39891669
2591,39962979
2592,40005145
2593,40020886
2594,40015761
2595,39996009
2596,39967820
2597,39937387
2598,39909195
2599,39881192
2600,39849738
2601,39811188
2602,39761952
2603,39699661
2604,39626506
2605,39545846
2606,39461012
2607,39375282
2608,39291135
2609,39207891
2610,39124174
2611,39038577
2612,38949749
2613,38856378
2614,38757193
2615,38650907
2616,38536223
2617,38411814
2618,38276812
2619,38132115
2620,37979153
2621,37819289
2622,37653880
2623,37484344
2624,37312177
2625,37138920
2626,36966129
2627,36795331
2628,36627822
2629,36463877
2630,36303515
2631,36146786
2632,35993726
2633,35844206
2634,35697293
2635,35551873
2636,35406826
2637,35261041
2638,35113749
2639,34965425
2640,34816886
2641,34668964
2642,34522495
2643,34378339
2644,34237298
2645,34100165
2646,33967744
2647,33840825
2648,33719865
2649,33604076
2650,33492338
2651,33383562
2652,33276652
2653,33170881
2654,33066811
2655,32965369
2656,32867494
2657,32774166
2658,32685963
2659,32601786
2660,32520119
2661,32439375
2662,32357982
2663,32274324
2664,32186761
2665,32093642
2666,31993268
2667,31883943
2668,青海省
2669,5596395
2670,5610267
2671,5635840
2672,5671427
2673,5715220
2674,5765535
2675,5820566
2676,5878568
2677,5937811
2678,5996471
2679,6052800
2680,6105361
2681,6154001
2682,6198976
2683,6240477
2684,6278722
2685,6314049
2686,6347219
2687,6379089
2688,6410530
2689,6442489
2690,6475495
2691,6509139
2692,6542676
2693,6575321
2694,6606373
2695,6635249
2696,6662295
2697,6688141
2698,6713332
2699,6738516
2700,6764078
2701,6789897
2702,6815580
2703,6840805
2704,6865171
2705,6888436
2706,6910558
2707,6931572
2708,6951630
2709,6970797
2710,6989149
2711,7006944
2712,7024402
2713,7041784
2714,7059354
2715,7077280
2716,7095813
2717,7115122
2718,7135385
2719,7156702
2720,7179279
2721,7203253
2722,7228732
2723,7255825
2724,7284668
2725,7315317
2726,7347616
2727,7381405
2728,7416477
2729,7452673
2730,7489768
2731,7527757
2732,7566504
2733,7606057
2734,7646346
2735,7687358
2736,7729062
2737,7771519
2738,7814780
2739,7858860
2740,7903779
2741,7949412
2742,7995633
2743,8042302
2744,8089267
2745,8136398
2746,8183677
2747,8231069
2748,8278513
2749,8326077
2750,8373665
2751,8421115
2752,8468287
2753,8514934
2754,8560905
2755,8606023
2756,8650104
2757,8692915
2758,8734348
2759,8774185
2760,香港特别行政区
2761,1
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,1
2774,1
2775,1
2776,1
2777,1
2778,1
2779,1
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,1
2787,1
2788,1
2789,1
2790,1
2791,1
2792,1
2793,1
2794,1
2795,1
2796,1
2797,1
2798,1
2799,1
2800,1
2801,1
2802,1
2803,1
2804,1
2805,1
2806,1
2807,1
2808,1
2809,1
2810,1
2811,1
2812,1
2813,1
2814,1
2815,1
2816,1
2817,1
2818,1
2819,1
2820,1
2821,1
2822,1
2823,1
2824,1
2825,1
2826,1
2827,1
2828,1
2829,1
2830,1
2831,1
2832,1
2833,1
2834,1
2835,1
2836,1
2837,1
2838,1
2839,1
2840,1
2841,1
2842,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,1
2849,1
2850,1
2851,1
2852,黑龙江省
2853,38278100
2854,38185309
2855,38137071
2856,38124613
2857,38139194
2858,38172112
2859,38214791
2860,38258702
2861,38295446
2862,38316760
2863,38314445
2864,38282201
2865,38221052
2866,38133737
2867,38023016
2868,37891572
2869,37742256
2870,37578427
2871,37403495
2872,37220804
2873,37033613
2874,36843870
2875,36648794
2876,36444502
2877,36227182
2878,35993176
2879,35739938
2880,35469442
2881,35184615
2882,34888370
2883,34583439
2884,34271960
2885,33954014
2886,33629163
2887,33297100
2888,32957540
2889,32610340
2890,32254992
2891,31891033
2892,31517836
2893,31134754
2894,30741480
2895,30339028
2896,29928815
2897,29512171
2898,29090447
2899,28664944
2900,28236778
2901,27806989
2902,27376643
2903,26946822
2904,26518584
2905,26093186
2906,25671999
2907,25256420
2908,24847927
2909,24447658
2910,24055238
2911,23669902
2912,23290946
2913,22917680
2914,22549606
2915,22186955
2916,21830125
2917,21479488
2918,21135485
2919,20798410
2920,20468359
2921,20145292
2922,19829181
2923,19519962
2924,19217254
2925,18919311
2926,18624132
2927,18329716
2928,18034079
2929,17736383
2930,17440309
2931,17150789
2932,16872801
2933,16611457
2934,16370319
2935,16146768
2936,15936487
2937,15735105
2938,15538190
2939,15341213
2940,15139596
2941,14928703
2942,14703856
2943,14460289
