,0
2137,39625029
2138,39672878
2139,39717943
2140,39759926
2141,39798524
2142,39833429
2143,39864227
2144,39890075
2145,39909987
2146,39923007
2147,39928175
2148,39924563
2149,39911451
2150,39888184
2151,39854080
2152,39808468
2153,39750833
2154,39681226
2155,39599873
2156,39507000
2157,39402815
2158,39287535
2159,39161249
2160,39024057
2161,38876020
2162,38717251
2163,38547916
2164,38368541
2165,38179755
2166,37982144
2167,37776333
2168,37562944
2169,37342575
2170,37115815
2171,36883242
2172,36645421
2173,36403058
2174,36157369
2175,35909715
2176,35661469
2177,35413982
2178,35168161
2179,34922930
2180,34676763
2181,34428105
2182,34175426
2183,33916733
2184,33648319
2185,33366079
2186,33065865
2187,32743566
2188,32396932
2189,32031288
2190,31653817
2191,31271775
2192,30892402
2193,30522024
2194,30163077
2195,29817043
2196,29485341
2197,29169418
2198,28870484
2199,28589110
2200,28325682
2201,28080634
2202,27854424
2203,27647530
2204,27460437
2205,27293650
2206,27147678
2207,27023032
2208,西藏自治区
2209,2997643
2210,3012791
2211,3027952
2212,3042964
2213,3057817
2214,3072363
2215,3086471
2216,3100095
2217,3113110
2218,3125446
2219,3137003
2220,3147655
2221,3157480
2222,3166751
2223,3175288
2224,3183482
2225,3191208
2226,3198602
2227,3205560
2228,3212052
2229,3218010
2230,3223431
2231,3228249
2232,3232278
2233,3235450
2234,3237617
2235,3238717
2236,3238740
2237,3237665
2238,3235431
2239,3232052
2240,3227563
2241,3221976
2242,3215413
2243,3207864
2244,3199447
2245,3190178
2246,3180234
2247,3169666
2248,3158499
2249,3146785
2250,3134581
2251,3122001
2252,3109017
2253,3095676
2254,3081953
2255,3067873
2256,3053355
2257,3038424
2258,3022985
2259,3006998
2260,2990395
2261,2973147
2262,2955158
2263,2936422
2264,2916889
2265,2896457
2266,2875425
2267,2853949
2268,2832315
2269,2810767
2270,2789452
2271,2768246
2272,2746982
2273,2725515
2274,2703632
2275,2681085
2276,2657494
2277,2632343
2278,2605173
2279,2575515
2280,2543081
2281,2508536
2282,2472811
2283,2436768
2284,2401384
2285,2367355
2286,2334669
2287,2303117
2288,2272460
2289,2242504
2290,2213000
2291,2184053
2292,2155669
2293,2127946
2294,2101020
2295,2074979
2296,2049894
2297,2025828
2298,2002957
2299,1981365
2300,贵州省
2301,34748560
2302,34818486
2303,34913666
2304,35031409
2305,35168798
2306,35322811
2307,35490281
2308,35667990
2309,35852732
2310,36041270
2311,36230438
2312,36417201
2313,36598900
2314,36772967
2315,36936897
2316,37088152
2317,37224879
2318,37347613
2319,37457491
2320,37555649
2321,37643196
2322,37721314
2323,37791723
2324,37856210
2325,37916572
2326,37974623
2327,38031851
2328,38088698
2329,38145242
2330,38201609
2331,38257901
2332,38314056
2333,38369179
2334,38422250
2335,38472174
2336,38517889
2337,38558364
2338,38592687
2339,38620023
2340,38639526
2341,38650340
2342,38651950
2343,38645009
2344,38630494
2345,38609400
2346,38582751
2347,38551601
2348,38517017
2349,38480110
2350,38441984
2351,38403806
2352,38366829
2353,38332530
2354,38302464
2355,38278163
2356,38261121
2357,38252371
2358,38250923
2359,38255233
2360,38263656
2361,38274418
2362,38285847
2363,38296953
2364,38306986
2365,38315191
2366,38320880
2367,38322875
2368,38317869
2369,38302214
2370,38272370
2371,38224993
2372,38158895
2373,38080556
2374,37998402
2375,37920714
2376,37855645
2377,37809487
2378,37781650
2379,37769633
2380,37770704
2381,37781902
2382,37799704
2383,37819215
2384,37835142
2385,37842191
2386,37835011
2387,37808281
2388,37756666
2389,37674861
2390,37557602
2391,37399642
2392,辽宁省
2393,43746323
2394,43764258
2395,43757301
2396,43727125
2397,43675411
2398,43603799
2399,43513821
2400,43406886
2401,43284271
2402,43147093
2403,42996306
2404,42832811
2405,42657888
2406,42472883
2407,42279170
2408,42078113
2409,41870844
2410,41657515
2411,41438052
2412,41212404
2413,40980555
2414,40742346
2415,40497041
2416,40243749
2417,39981567
2418,39709625
2419,39427149
2420,39133933
2421,38829885
2422,38514947
2423,38189040
2424,37852181
2425,37504822
2426,37147478
2427,36780673
2428,36404980
2429,36020997
2430,35629544
2431,35231508
2432,34827747
2433,34419087
2434,34006066
2435,33587980
2436,33163790
2437,32732443
2438,32292822
2439,31844057
2440,31386258
2441,30919751
2442,30444835
2443,29961820
2444,29471478
2445,28976706
2446,28481047
2447,27988067
2448,27501453
2449,27024413
2450,26558005
2451,26102808
2452,25659444
2453,25228599
2454,24810365
2455,24402295
2456,24001230
2457,23603993
2458,23207292
2459,22807782
2460,22401839
2461,21985671
2462,21555390
2463,21106965
2464,20637990
2465,20152928
2466,19658146
2467,19160167
2468,18665661
2469,18181073
2470,17711236
2471,17260694
2472,16834086
2473,16436201
2474,16070475
2475,15734494
2476,15424266
2477,15135720
2478,14864676
2479,14606900
2480,14358040
2481,14113712
2482,13869445
2483,13620763
2484,重庆市
2485,28846173
2486,28850403
2487,28851258
2488,28848410
2489,28841451
2490,28829884
2491,28813158
2492,28790603
2493,28761508
2494,28725056
2495,28680390
2496,28626806
2497,28564605
2498,28494325
2499,28416512
2500,28331705
2501,28240516
2502,28143808
2503,28042500
2504,27937527
2505,27829839
2506,27720075
2507,27607639
2508,27491600
2509,27371056
2510,27245074
2511,27113041
2512,26975496
2513,26833276
2514,26687227
2515,26538195
2516,26386721
2517,26232102
2518,26073344
2519,25909449
2520,25739410
2521,25562446
2522,25378604
2523,25188136
2524,24991296
2525,24788319
2526,24579490
2527,24365286
2528,24146218
2529,23922785
2530,23695486
2531,23464864
2532,23231769
2533,22997107
2534,22761785
2535,22526726
2536,22292653
2537,22059536
2538,21827186
2539,21595381
2540,21363936
2541,21132559
2542,20900480
2543,20666818
2544,20430692
2545,20191223
2546,19948125
2547,19703557
2548,19460319
2549,19221254
2550,18989239
2551,18765974
2552,18548340
2553,18331941
2554,18112359
2555,17885107
2556,17646850
2557,17399010
2558,17144195
2559,16885023
2560,16624123
2561,16363833
2562,16105433
2563,15849891
2564,15598235
2565,15351484
2566,15110405
2567,14874660
2568,14643647
2569,14416771
2570,14193436
2571,13973053
2572,13755049
2573,13538862
2574,13323907
2575,13109623
2576,陕西省
2577,37763733
2578,37883663
2579,38003979
2580,38122289
2581,38236188
2582,38343167
2583,38440755
2584,38526396
2585,38597566
2586,38651665
2587,38686123
2588,38699053
2589,38691537
2590,38665421
2591,38622515
2592,38564634
2593,38493537
2594,38410889
2595,38318275
2596,38217315
2597,38109625
2598,37996552
2599,37878386
2600,37755141
2601,37626807
2602,37493418
2603,37354890
2604,37210823
2605,37060736
2606,36904139
2607,36740573
2608,36569617
2609,36391235
2610,36205451
2611,36012307
2612,35811835
2613,35604049
2614,35388836
2615,35166077
2616,34935631
2617,34697323
2618,34451023
2619,34196594
2620,33933900
2621,33662789
2622,33383110
2623,33094888
2624,32799039
2625,32496685
2626,32188942
2627,31876928
2628,31561669
2629,31243798
2630,30923897
2631,30602553
2632,30280348
2633,29957752
2634,29634563
2635,29310448
2636,28985064
2637,28658086
2638,28329304
2639,27999001
2640,27667540
2641,27335344
2642,27002832
2643,26669648
2644,26332506
2645,25987309
2646,25629882
2647,25255994
2648,24862724
2649,24452634
2650,24029702
2651,23597902
2652,23161286
2653,22723900
2654,22289725
2655,21862802
2656,21447258
2657,21047347
2658,20666493
2659,20304586
2660,19960590
2661,19633435
2662,19322075
2663,19025430
2664,18742403
2665,18471862
2666,18212671
2667,17963706
2668,青海省
2669,5596395
2670,5627828
2671,5660505
2672,5694018
2673,5727956
2674,5761958
2675,5795610
2676,5828473
2677,5860192
2678,5890360
2679,5918588
2680,5944590
2681,5968471
2682,5990498
2683,6010699
2684,6029353
2685,6046610
2686,6062601
2687,6077358
2688,6090979
2689,6103537
2690,6115091
2691,6125666
2692,6135174
2693,6143625
2694,6150909
2695,6157033
2696,6161946
2697,6165563
2698,6167802
2699,6168606
2700,6167865
2701,6165544
2702,6161564
2703,6155834
2704,6148351
2705,6138906
2706,6127796
2707,6114916
2708,6100510
2709,6084609
2710,6067350
2711,6048838
2712,6029259
2713,6008734
2714,5987445
2715,5965486
2716,5942757
2717,5919209
2718,5894714
2719,5869161
2720,5842520
2721,5814996
2722,5786802
2723,5758222
2724,5729492
2725,5700801
2726,5672274
2727,5644022
2728,5616081
2729,5588533
2730,5561362
2731,5534277
2732,5506913
2733,5478896
2734,5449886
2735,5419508
2736,5387605
2737,5354067
2738,5318776
2739,5281652
2740,5242797
2741,5203003
2742,5163212
2743,5124502
2744,5087764
2745,5053769
2746,5022180
2747,4992411
2748,4963834
2749,4935840
2750,4907863
2751,4879765
2752,4851530
2753,4823164
2754,4794628
2755,4765986
2756,4737221
2757,4708373
2758,4679491
2759,4650606
2760,香港特别行政区
2761,1
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,1
2774,1
2775,1
2776,1
2777,1
2778,1
2779,1
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,1
2787,1
2788,1
2789,1
2790,1
2791,1
2792,1
2793,1
2794,1
2795,1
2796,1
2797,1
2798,1
2799,1
2800,1
2801,1
2802,1
2803,1
2804,1
2805,1
2806,1
2807,1
2808,1
2809,1
2810,1
2811,1
2812,1
2813,1
2814,1
2815,1
2816,1
2817,1
2818,1
2819,1
2820,1
2821,1
2822,1
2823,1
2824,1
2825,1
2826,1
2827,1
2828,1
2829,1
2830,1
2831,1
2832,1
2833,1
2834,1
2835,1
2836,1
2837,1
2838,1
2839,1
2840,1
2841,1
2842,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,1
2849,1
2850,1
2851,1
2852,黑龙江省
2853,38278100
2854,38309740
2855,38316186
2856,38298827
2857,38259135
2858,38198529
2859,38118421
2860,38020024
2861,37904538
2862,37772964
2863,37626189
2864,37465096
2865,37291268
2866,37106434
2867,36912331
2868,36710669
2869,36502861
2870,36289154
2871,36069482
2872,35843821
2873,35612150
2874,35374400
2875,35130243
2876,34879271
2877,34621050
2878,34355182
2879,34081322
2880,33799303
2881,33509141
2882,33210724
2883,32904043
2884,32589081
2885,32265852
2886,31934425
2887,31594868
2888,31247287
2889,30891804
2890,30528798
2891,30158717
2892,29781933
2893,29398824
2894,29009594
2895,28613421
2896,28209341
2897,27796290
2898,27373174
2899,26939041
2900,26493591
2901,26036682
2902,25568085
2903,25087611
2904,24595532
2905,24094421
2906,23587505
2907,23078072
2908,22569444
2909,22064633
2910,21564481
2911,21069513
2912,20580225
2913,20097275
2914,19621109
2915,19151369
2916,18687429
2917,18228600
2918,17774245
2919,17323186
2920,16872550
2921,16418946
2922,15958764
2923,15488270
2924,15004700
2925,14509862
2926,14006840
2927,13498850
2928,12989287
2929,12482296
2930,11984721
2931,11504258
2932,11048844
2933,10626627
2934,10243639
2935,9896413
2936,9578930
2937,9285058
2938,9008495
2939,8742806
2940,8481450
2941,8217775
2942,7945038
2943,7656446
