,北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区
10,12633.106620694958,17198.906675372626,15572.304992597225,6384.1522387520445,9540.9644919006,16058.66254263302,8616.228622941859,9163.750975015659,15020.833470181351,54968.600207910364,32092.070805512903,17671.108581685847,11236.411682890448,9077.219689943458,44344.33682235025,17553.491025154788,18767.12159004792,11099.028530733749,46053.22749966793,7891.3739903800815,3311.273998226299,9239.131020351871,18278.65250991409,4654.950647990526,6843.596815333921,563.1545190978683,6480.56712983245,4190.71041431563,1208.6018731607564,1538.3404417477495,5263.981246943071
11,13504.092016313773,18086.166853223836,16284.296771996911,6859.797650022954,10316.09696869262,16916.69763161611,9121.047737380602,9667.65620413477,16224.313074398031,59469.8125351667,34618.73640265225,19675.54772490604,12135.682395961781,10132.40345565342,47613.865747162,18826.916974786447,20299.692220740235,12134.080006485812,50910.83518095191,8793.39093452026,3554.5070364663857,10462.553670621663,20330.874796389948,5167.920853178698,7785.032096182201,620.3331723311867,7070.965537923378,4581.641688351962,1369.3616627370782,1612.0223304612966,5660.0274755519085
12,14365.102022764677,18935.3927718446,16958.36657113436,7334.8834693972885,11100.08363705932,17740.77310906984,9610.562931014474,10153.02260821485,17439.002093907307,64027.902235748494,37162.3552135095,21828.045452828224,13043.179057480425,11271.486017992858,50874.85186264885,20094.21890298259,21850.980583727214,13204.616686916637,56050.57597220354,9763.613624354042,3796.980720103065,11823.674317769595,22529.945184524888,5715.476519066279,8842.535126180095,680.3900993175095,7679.163333454571,4985.997401753035,1548.4140156038545,1682.0628373889892,6056.1474687727505
13,15208.079470419822,19741.23456774451,17591.412690264286,7804.800680245849,11885.324860727975,18525.31432081943,10080.911721413684,10616.388530550905,18653.084655578044,68598.80092029201,39698.12350698798,24122.251874690577,13950.072074851545,12492.407216165138,54095.75343254559,21343.210169871243,23405.974067325544,14301.540025074224,61443.24698084133,10799.51410377729,4036.35258329416,13331.443537907327,24868.404152838535,6295.346806488042,10026.594365714318,742.918614080008,8299.79241817338,5400.342844835142,1747.0025541544553,1748.092868316866,6448.489650950707
14,16025.642935909005,20499.674532336358,18181.448801237,8265.138931593025,12664.172351255816,19265.99929212987,10528.885269401868,11055.006597289761,19854.76840906651,73137.943661541,42201.54183716284,26548.01548310506,14847.55526879029,13791.092441188253,57246.56553205321,22562.40299212486,24949.51640780759,15414.773889790582,67051.54957447715,11896.846163261589,4270.39896531775,14993.665452074782,27334.934286441014,6904.319876506942,11347.581956712605,807.4279674286208,8927.017439470637,5820.8732839804525,1966.2329842368845,1809.8578803661765,6833.347962408534
15,16811.32686030966,21208.021143692757,18727.52990201914,8711.847501517428,13429.224566399158,19959.78041518961,10951.986441897889,11466.870167714995,21032.738096326164,77601.99275245222,44649.349904353425,29091.284487793415,15727.184445213463,15161.32296841396,60299.90233085182,23741.414428767242,26466.893672677605,16533.619920639987,72830.79449398785,13049.580340607572,4497.094861084105,16816.495099422602,29914.320821477413,7538.260115587944,12815.415302621932,873.3562321236457,9554.749364113946,6243.548065109961,2207.0071013407032,1867.2127921363785,7207.298484432729
16,17559.754139602668,21864.837378400505,19229.639560567037,9141.368203600807,14173.60213005727,20604.83865893481,11348.444213114532,11850.698560845905,22176.570643354265,81950.46191533984,47020.36208544087,31734.221795638074,16581.186782999965,16594.70977706468,63231.8763464463,24871.287631189785,27944.384385087367,17647.1624891915,78730.11423010753,14249.933180641081,4714.67840864048,18803.89291935598,32587.63505564272,8192.181849645489,14439.144738742676,940.088414753665,10176.87949812057,6664.243522281009,2469.9502099292304,1920.1122891528976,7567.313928103534
17,18266.7344256053,22469.81885122046,19688.55286107822,9550.731838313422,14891.182061397361,21200.483957411132,11717.189312263356,12205.888262221659,23277.08044796422,86147.11460840567,49296.14249237522,34455.55680782227,17402.717730145425,18080.790835941803,66022.72124699135,25944.710183980675,29369.73113653885,18744.691326110362,84694.13277804905,15488.503317396038,4921.696154750365,20957.063989368533,35332.65777502944,8860.380839330026,16226.470968526943,1006.9786859604974,10787.515109203929,7078.9126355014105,2755.3353084172422,1968.5979740793273,7910.848511257442
18,18929.28945913482,23023.63875298027,20105.68842822004,9937.614230210565,15576.775049935914,21747.01770036757,12057.79879524843,12532.439089802563,24326.57267579807,90161.04012403953,51461.4791195865,37231.17462903997,18186.04896675085,19607.261837401144,68657.13560913216,26956.123471953928,30732.5014588041,19816.107446138223,90664.9871762513,16754.517196210552,5117.027539183505,23273.920192502854,38124.53577114338,9536.618598868261,18183.2038303576,1073.375087056391,11381.197587332737,7483.738454487087,3063.008824240534,2012.7837824635021,8235.889395373804
19,19545.61352001126,23527.775823078067,20482.9607377693,10300.352323179575,16226.23710808495,22245.573278998083,12370.418577254524,12830.864704366319,25318.993643555095,93967.35167601268,53504.64068447705,40034.9169640658,18926.679424049074,21160.337055556738,71124.35505055277,27901.728363722767,32024.319603389136,20852.280298858244,96584.54934112619,18036.17544608006,5299.889257784294,25748.61272762338,40936.63778708897,10214.34820710626,20312.683706125223,1138.6447360020268,11953.086461834655,7875.269162082801,3392.3240080120313,2052.840913230523,8540.974584501786
