,北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区
93,1587.5629797786044,2348.95343087575,3095.64991848672,1805.1779086300025,1891.869457919887,3561.447004189425,2126.2147668731072,2105.9386415903987,1512.5284464905487,8136.082317466753,4762.818419267709,3701.9306010174296,4011.9269269429624,4062.3701115244367,10002.883689328217,4602.342175658459,3931.779029218933,2754.472298203843,10386.958282093012,2895.390553462039,733.2239533339704,5477.823666441077,7803.60986748335,35310.093062969005,3662.0130243802387,397.3837314991324,3940.6589138674517,1368.2785105033352,437.849177962372,897.3432148764028,2542.0556883449412
94,1587.581872136212,2349.2624945276293,3095.8025871291734,1805.276402667481,1891.9617797205385,3561.5715628323687,2126.3064398882393,2105.9727402627177,1512.5820928227506,8136.763112052005,4763.150823419984,3702.2272834138944,4012.5840387808607,4063.1080774361485,10003.890803896647,4602.66965125033,3932.043061688403,2754.6377955541243,10387.715569182268,2895.703387980943,733.306414192304,5479.402862149044,7805.088882849628,35440.999008579,3662.8284234876955,397.4497154702134,3941.5416290084568,1368.3613916589559,437.90446994037706,897.4243033533055,2542.329782010842
95,1587.5992083968895,2349.5461667875506,3095.942691045703,1805.366791492399,1892.0465032944078,3561.685867076255,2126.3905671557322,2106.0040306050396,1512.631322720422,8137.3879179768455,4763.455882476973,3702.499564755651,4013.1872022855096,4063.7854801741723,10004.81512333773,4602.970187978276,3932.2853724060765,2754.78967550322,10388.4105625033,2895.9905083539647,733.3820976336887,5480.852753309257,7806.446539299764,35561.976831589986,3663.5769635122806,397.5102824744234,3942.351967531362,1368.4374532847607,437.9552188428401,897.4987240549107,2542.581345816389
96,1587.6151167009536,2349.80652830241,3096.0712633199455,1805.4497413794356,1892.124253388167,3561.7907605440623,2126.4677692520954,2106.032743834967,1512.6764995134993,8137.961332184163,4763.735842887374,3702.7494487799327,4013.740832267921,4064.40727220743,10005.663440778606,4603.24599879436,3932.507746046437,2754.9290571916263,10389.048378945374,2896.2540237207027,733.45155945789,5482.183866930205,7807.692757557442,35673.71653838617,3664.264102482795,397.5658757627949,3943.0958375601163,1368.5072558297015,438.0017970243283,897.5670242874896,2542.8122277349007
97,1587.6297146414406,2350.045490077785,3096.189252252555,1805.525863946198,1892.1956034747568,3561.887017545949,2126.5386157994794,2106.059092144914,1512.7179566815687,8138.487575381243,4763.992767037193,3702.978775182597,4014.248984514229,4064.9780038342137,10006.441994116003,4603.4991153520905,3932.7118210261538,2755.056967992547,10389.633716249205,2896.495870933108,733.5153100794755,5483.405882521387,7808.836653233635,35776.869887934656,3664.894856667288,397.6169025464676,3943.778669079994,1368.5713137888197,438.0445464673892,897.629706586975,2543.024124783061
98,1587.6431101315115,2350.2648071745043,3096.2975282941834,1805.5957206191201,1892.2610799465358,3561.975348759599,2126.6036296363204,2106.0832702657203,1512.7560002999858,8138.970522643729,4764.228548253957,3703.1892329689567,4014.715384625995,4065.501855396811,10007.156511061268,4603.731402782211,3932.8991014313974,2755.174351003647,10390.170887158243,2896.7178285169384,733.573818203105,5484.527698816905,7809.886601236728,35872.05094985349,3665.4738357270708,397.663736890721,3944.405451978232,1368.6300994545693,438.083781236774,897.6872323569295,2543.218595254229
18,1447.4702666476517,1149.8688183857453,2221.2723587602654,1258.512460363339,1363.862009833201,2782.068236626687,1582.4636723115198,1863.3088634442302,1178.363057224209,4895.41204195299,3064.1749829402597,2263.1151314726326,1753.6915814597396,1670.9877232395188,5568.777506134391,2939.9604695862386,2558.9149822272225,1862.9196292191416,6585.364462179448,1560.1000689170246,387.8711544989511,1681.1110095628032,3125.789229327309,1182.0054857865532,1333.326738867832,172.06056047906128,1425.389184356971,923.1166312717783,218.8765214393754,523.8488773498791,1374.1817791399383
19,1455.9517812016607,1192.2481038189817,2265.09086208847,1285.3256267299992,1390.773493193064,2824.08994516637,1610.756053221436,1877.8944888186409,1196.3878503217447,5035.463652355,3141.720283347893,2325.8835803006864,1826.56666609192,1743.4323072993757,5746.835468401916,3015.2691911478287,2621.5436079402602,1905.3545550539172,6757.621575689287,1611.907236259407,401.05292563060755,1768.8311820005827,3263.300044111925,1270.7242577324193,1396.651193773736,179.2225054192448,1492.7001004885585,944.2836529585826,226.787026463492,539.6198287862213,1420.1432090195613
20,1463.7122870509327,1233.3794175518904,2306.2564070544363,1310.5911540674576,1416.0558845265075,2863.221894861277,1637.2422277698136,1891.2902979640696,1213.179242005404,5169.2769291798095,3215.347847942835,2385.7566383559506,1897.9302503805368,1814.6172689651398,5918.054097307297,3086.8151248026966,2680.9140758326726,1945.4523488662921,6921.440624259404,1661.8413686747758,413.77690882183305,1856.4837805016648,3398.5838154600656,1363.3139086552771,1459.3659339769974,186.2368284671599,1559.3286329705086,964.2906396001891,234.45416912977075,554.7312410368818,1464.4630628735663
21,1470.8059240515386,1273.1210961848674,2344.8155595854946,1334.32384589361,1439.7377377200237,2899.5763858236833,1661.9698962467883,1903.5770979038093,1228.7841368423399,5296.636161756312,3285.0072600705453,2442.651833090011,1967.48438855943,1884.2298268475533,6082.014995932013,3154.542747854115,2737.0006399738536,1983.2169988472483,7076.66858075566,1709.7666711413792,426.0063908758768,1943.6329419783115,3531.0367181918837,1459.5411467619106,1521.1719174883408,193.07418099841965,1624.958340512743,983.1386066202389,241.85254780625553,569.1529489701444,1507.018525997977
22,1477.2840262614704,1311.3542469473866,2380.8335498074375,1356.5511344845595,1461.859073654113,2933.2761266618268,1684.9970321517653,1914.8330453773149,1243.2540629886887,5417.407162221857,3350.6908302701036,2496.522897008711,2034.9635878143824,1951.986150886805,6238.403702047944,3218.438349032041,2789.811266108635,2018.6739672384133,7223.249213944222,1755.577251441605,437.7121883238963,2029.8527682865217,3660.1074839009125,1559.1163577633426,1581.7876052783647,199.7083918711504,1689.291974815402,1000.8393491804992,248.96109133837606,582.8640358270528,1547.7132349907317
23,1483.195030065691,1347.9832780689305,2414.390999186603,1377.311158842904,1482.4693703417781,2964.451155044667,1706.389729718925,1925.1331803983123,1256.6438441256882,5531.531552035686,3412.429121963403,2547.3569026546993,2100.137982557389,2017.6353124905738,6387.006087771338,3278.525788778307,2839.383794337703,2051.8673253510165,7361.213831619693,1799.1964913503025,448.8725558255273,2114.7355310388807,3785.3054085772706,1661.6949524232373,1640.9538007564142,206.11678250101576,1752.0565398548258,1017.4140236069055,255.76311961211636,595.8523290493397,1586.4767928560482
24,1488.5844405640037,1382.9357552822926,2445.5807910239637,1396.6508751646315,1501.6256409355879,2993.2361021977217,1726.2202066401292,1934.5490906549016,1269.010416107856,5639.01984496683,3470.286145751638,2595.170927000752,2162.815292326362,2080.962057457396,6527.702562335216,3334.8619060662486,2885.781905685491,2082.856855006737,7490.671089133938,1840.5757198640333,459.4729085675439,2197.899130329759,3906.206160854556,1766.8804676061268,1698.437621838706,212.28036246131995,1813.0074136980493,1032.891707661517,262.2462811651405,608.1137326568665,1623.2636555924585
25,1493.4948452127937,1416.1616619969654,2474.5051529534685,1414.6242521879933,1519.3906418020415,3019.767812156206,1744.5649920378578,1943.1486879965266,1280.4117939707855,5739.943729597126,3524.354428798201,2640.008424551639,2222.8415937048476,2141.788386431282,6660.460561438191,3387.5317749364253,2929.0910524238534,2111.7152125237217,7611.796337482515,1879.6923211078342,469.5053907909693,2278.993529200744,4022.4553305472655,1874.2294540232467,1754.0354984128128,218.18390842634463,1871.931425301553,1047.307988219156,268.4023836845848,619.6514411743234,1658.0515062949771
