,PROVINCE,SSP,YEAR,GDP,POP,CCF,人均CCF,BA,LDP,UR,FCE_P,FCE,SLUDGE_PRED,Region,EPROVINCE,Unnamed: 0,SSP1_2060,SSP2_2060,SSP3_2060,SSP4_2060,SSP5_2060,SLUDGE_2017,PSSP1_2060,PSSP2_2060,PSSP3_2060,PSSP4_2060,PSSP5_2060,cator
4791,湖北省,SSP5,2032,55479.845629999996,61700855,2252081208.0,100,3673.517171,47305.790239999995,75.01788989,10899.169829999999,5044.863804,1023229.637,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4792,湖北省,SSP5,2033,56711.89702999999,61779944,2254967956.0,100,3748.713542,48153.33806,75.44754943,11015.95838,5134.698348,1022226.417,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4793,湖北省,SSP5,2034,57888.954679999995,61862675,2257987638.0,100,3821.6534979999997,48930.86868,75.84856703,11123.81107,5219.509346,1002760.417,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4794,湖北省,SSP5,2035,58991.537939999995,61944652,2260979798.0,100,3892.2665869999996,49641.79275,76.22255552,11223.23647,5299.140522,1004913.642,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4795,湖北省,SSP5,2036,59989.61912999999,62022751,2263830412.0,100,3960.497795,50289.83778,76.57107903,11314.74447,5373.540702,1006492.738,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4796,湖北省,SSP5,2037,60914.78374,62098885,2266609303.0,100,4026.307018,50878.925989999996,76.89564782,11398.83985,5443.098764,1007925.645,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4797,湖北省,SSP5,2038,61789.64555,62176226,2269432249.0,100,4089.6683740000003,51413.06992,77.19771454,11476.01707,5508.3304530000005,1009341.002,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4798,湖北省,SSP5,2039,62638.12401,62257961,2272415577.0,100,4150.569404,51896.285910000006,77.47867146,11546.75609,5569.767290999999,1007601.1390000001,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4799,湖北省,SSP5,2040,63485.188160000005,62347272,2275675428.0,100,4209.010171,52332.52452,77.73984876,11611.51916,5627.949482,1008272.075,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4800,湖北省,SSP5,2041,64309.675220000005,62446027,2279279986.0,100,4265.002288000001,52725.616480000004,77.98251364,11670.74848,5683.302229999999,1014198.885,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4801,湖北省,SSP5,2042,65121.572920000006,62550754,2283102521.0,100,4318.567897,53079.23237,78.20787016,11724.864520000001,5735.758289,1014352.8759999999,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4802,湖北省,SSP5,2043,65885.19036000001,62656633,2286967105.0,100,4369.7386289999995,53396.854269999996,78.41705967,11774.26507,5785.107265,1018197.363,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4803,湖北省,SSP5,2044,66564.5857,62758807,2290696456.0,100,4418.554549,53681.75738,78.61116171,11819.32464,5831.11431,1030719.433,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4804,湖北省,SSP5,2045,67124.02271,62852407,2294112856.0,100,4465.063121,53936.99987000001,78.79119535,11860.394470000001,5873.523858,1031579.923,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4805,湖北省,SSP5,2046,67550.09011,62933322,2297066253.0,100,4509.3181939999995,54165.41929,78.95812086,11897.802740000001,5912.133407,1032526.5920000001,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4806,湖北省,SSP5,2047,67866.98765,63000567,2299520696.0,100,4551.379024,54369.63413,79.11284157,11931.855090000001,5947.020178,1031852.713,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4807,湖北省,SSP5,2048,68119.29507000001,63053966,2301469759.0,100,4591.309354999999,54552.04927999999,79.25620598,11962.835340000001,5978.329004,1031820.7259999999,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4808,湖北省,SSP5,2049,68350.67103,63093355,2302907458.0,100,4629.1765399999995,54714.86432000001,79.38900999,11991.00639,6006.197964,1033515.906,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4809,湖北省,SSP5,2050,68604.04913,63118562,2303827513.0,100,4665.050741,54860.08369,79.51199921,12016.6112,6030.756299000001,1035849.8259999999,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4810,湖北省,SSP5,2051,68966.34381,63130194,2304252081.0,100,4699.004175,54989.52828,79.6258713,12039.87381,6052.199798,1039043.301,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4811,湖北省,SSP5,2052,69359.34187,63131908,2304314642.0,100,4731.110442,55104.84755,79.73127838,12061.00045,6071.010386999999,1042891.425,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4812,湖北省,SSP5,2053,69745.15522999999,63128122,2304176453.0,100,4761.443907,55207.53205,79.82882939,12080.18061,6087.739468,1038650.345,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4813,湖北省,SSP5,2054,70085.07772,63123263,2303999100.0,100,4790.07916,55298.92579,79.91909245,12097.58819,6102.93551,1037194.03,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4814,湖北省,SSP5,2055,70339.30499,63121809,2303946029.0,100,4817.090526,55380.238339999996,80.00259713,12113.38251,6117.147518,1038916.902,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4815,湖北省,SSP5,2056,70520.47587000001,63127909,2304168679.0,100,4842.551646,55452.55646,80.07983671,12127.70938,6130.887748,1039089.212,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4816,湖北省,SSP5,2057,70597.69567,63144564,2304776586.0,100,4866.535112,55516.855110000004,80.15127033,12140.70211,6144.551408,1039191.031,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4817,湖北省,SSP5,2058,70597.78947999999,63174443,2305867170.0,100,4889.112156,55574.007789999996,80.21732509,12152.48243,6158.495089,1070576.371,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4818,湖北省,SSP5,2059,70547.83722,63220241,2307538797.0,100,4910.352387,55624.79622999999,80.27839803,12163.16143,6173.071613,1070417.6509999998,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4819,湖北省,SSP5,2060,70474.95198,63284691,2309891222.0,100,4930.323582999999,55669.919279999995,80.33485806,12172.84037,6188.631469,1070295.735,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4820,湖北省,SSP5,2061,70426.80365,63370058,2313007117.0,100,4949.091509000001,55710.00113,80.38704778,12181.61152,6205.47356,1070295.735,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4821,湖北省,SSP5,2062,70365.64026,63476769,2316902069.0,100,4966.719787,55745.59888,80.43528518,12189.55889,6223.710867,1070295.735,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4822,湖北省,SSP5,2063,70278.02221,63604792,2321574908.0,100,4983.269794,55777.20933,80.47986534,12196.7589,6243.40513,1070295.735,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4823,湖北省,SSP5,2064,70150.1454,63754075,2327023738.0,100,4998.800590999999,55805.2753,80.52106189,12203.281079999999,6264.610258,1073362.386,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4824,湖北省,SSP5,2065,69967.87793999999,63924546,2333245929.0,100,5013.368875,55830.19123,80.55912856,12209.18861,6287.372840999999,1074600.9170000001,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4825,湖北省,SSP5,2066,69734.87116,64115616,2340219984.0,100,5027.028958,55852.3083,80.59430048,12214.53889,6311.683689,1074600.9170000001,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4826,湖北省,SSP5,2067,69496.78583,64324699,2347851514.0,100,5039.832767,55871.93905,80.62679553,12219.38407,6337.33226,1076285.886,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4827,湖北省,SSP5,2068,69320.04483,64548609,2356024229.0,100,5051.829857,55889.361520000006,80.65681551,12223.77148,6364.044113,1080549.8490000002,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4828,湖北省,SSP5,2069,69271.54406,64784189,2364622899.0,100,5063.067439,55904.82295,80.6845473,12227.74409,6391.5432789999995,1080716.291,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4829,湖北省,SSP5,2070,69419.33679,65028175,2373528388.0,100,5073.590424,55918.543170000004,80.71016389,12231.34088,6419.539345,1076423.616,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4830,湖北省,SSP5,2071,69884.11422,65277888,2382642912.0,100,5083.441473,55930.71755,80.73382543,12234.59722,6447.796206,1077173.479,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4831,湖北省,SSP5,2072,70529.78635,65533030,2391955595.0,100,5092.661055,55941.5197,80.75568009999999,12237.54517,6476.310097,1076040.645,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4832,湖北省,SSP5,2073,71260.37705,65793906,2401477569.0,100,5101.287514,55951.10382999999,80.77586501,12240.21381,6505.134665,1076143.965,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4833,湖北省,SSP5,2074,71975.48192,66060862,2411221463.0,100,5109.3571409999995,55959.60695,80.79450699,12242.6295,6534.325702,1076280.5559999999,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4834,湖北省,SSP5,2075,72570.18174,66334214,2421198811.0,100,5116.904243999999,55967.1507,80.81172335,12244.81612,6563.934274,1076125.428,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4835,湖北省,SSP5,2076,72979.16187000001,66614605,2431433083.0,100,5123.961231,55973.8431,80.82762256,12246.79534,6594.042198,1077020.351,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4836,湖北省,SSP5,2077,73228.45402,66903815,2441989248.0,100,5130.55868,55979.78007000001,80.84230494,12248.58676,6624.8424270000005,1093223.572,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4837,湖北省,SSP5,2078,73390.88988,67203875,2452941438.0,100,5136.725424,55985.04675,80.85586322,12250.20815,6656.551579,1093861.34,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4838,湖北省,SSP5,2079,73540.29284,67516887,2464366376.0,100,5142.488628,55989.7187,80.86838312,12251.67562,6689.392206,1094509.947,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4839,湖北省,SSP5,2080,73751.06314,67844972,2476341478.0,100,5147.873867,55993.863,80.87994389,12253.00375,6723.587717,1095071.76,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4840,湖北省,SSP5,2081,73985.2728,68189485,2488916203.0,100,5152.905201,55997.53917999999,80.89061877,12254.20573,6759.284637000001,1095071.76,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4841,湖北省,SSP5,2082,74316.86508999999,68548739,2502028974.0,100,5157.605254,56000.80006,80.90047542,12255.293529999999,6796.326923999999,1100938.402,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4842,湖北省,SSP5,2083,74705.17356,68920199,2515587264.0,100,5161.9952840000005,56003.692520000004,80.90957638,12256.277979999999,6834.473324,1106531.007,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4843,湖北省,SSP5,2084,75108.86597,69301297,2529497341.0,100,5166.09526,56006.258160000005,80.91797945,12257.16889,6873.478249,1106401.538,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4844,湖北省,SSP5,2085,75485.67119,69689381,2543662407.0,100,5169.923922999999,56008.53387000001,80.92573801,12257.975129999999,6913.086825,1108160.209,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4845,湖北省,SSP5,2086,75824.446,70082141,2557998147.0,100,5173.4988619999995,56010.55239,80.93290139,12258.70473,6953.077262999999,1108208.449,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4846,湖北省,SSP5,2087,76133.35317,70478748,2572474302.0,100,5176.836569,56012.342789999995,80.93951514,12259.36498,6993.373987000001,1108208.449,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4847,湖北省,SSP5,2088,76457.44236,70878732,2587073718.0,100,5179.952507999999,56013.93082,80.94562136,12259.962459999999,7033.936462000001,1110431.466,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4848,湖北省,SSP5,2089,76843.29559,71281657,2601780481.0,100,5182.861172,56015.339360000005,80.95125894,12260.50313,7074.727006,1110431.466,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4849,湖北省,SSP5,2090,77338.92334,71687060,2616577690.0,100,5185.576137,56016.588670000005,80.95646377,12260.992390000001,7115.704787999999,1110431.466,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4850,湖北省,SSP5,2091,77996.24417,72094356,2631443994.0,100,5188.110116,56017.69677,80.96126903,12261.43512,7156.816435,1110431.466,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4851,湖北省,SSP5,2092,78770.86601,72502417,2646338221.0,100,5190.475015999999,56018.67959,80.96570535,12261.83575,7197.954266,1110431.466,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4852,湖北省,SSP5,2093,79622.24809,72910024,2661215876.0,100,5192.681976,56019.55131,80.96980102,12262.19828,7239.001182999999,1110431.466,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4853,湖北省,SSP5,2094,80509.35772999999,73315925,2676031263.0,100,5194.741424,56020.324479999996,80.97358217,12262.52633,7279.836466,1110431.466,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4854,湖北省,SSP5,2095,81390.77799,73718946,2690741529.0,100,5196.663112,56021.01022999999,80.97707293,12262.82317,7320.346820000001,1110431.466,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4855,湖北省,SSP5,2096,82240.97699,74117892,2705303058.0,100,5198.456164,56021.618460000005,80.98029557,12263.091779999999,7360.4165840000005,1110431.466,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4856,湖北省,SSP5,2097,83002.48011,74511557,2719671831.0,100,5200.12911,56022.15791,80.98327066,12263.334840000001,7399.928739,1110431.466,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4857,湖北省,SSP5,2098,83632.52008999999,74898798,2733806127.0,100,5201.689924,56022.636379999996,80.98601722,12263.55477,7438.772290999999,1110431.466,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4858,湖北省,SSP5,2099,84087.46017,75278454,2747663571.0,100,5203.146062,56023.06075,80.98855278,12263.75379,7476.834241,1111995.258,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4859,湖北省,SSP5,2100,84322.3548,75649383,2761202480.0,100,5204.504491,56023.43713,80.99089353,12263.93386,7514.003282,1111995.258,Central region,Hubei,11,977168.0048,990336.5855,1020025.7159999999,1001724.3470000001,1070295.735,340305,2.871447686,2.910144093,2.997386803,2.94360749,3.1451072860000004,2
4860,吉林省,SSP1,2020,15018.545769999999,27185553,595363610.7,60,1565.8910019999998,12371.496729999999,58.05399865,6616.145597,1044.1799839999999,228417.7145,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4861,吉林省,SSP1,2021,15460.91264,27080149,593055263.1,60,1589.474003,12794.751059999999,58.23835322,6703.456541,1057.204332,285690.9578,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4862,吉林省,SSP1,2022,15876.417940000001,26965535,590545216.5,60,1611.1020210000001,13197.206040000001,58.41130222,6780.472265,1067.986772,420391.2423,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4863,吉林省,SSP1,2023,16290.29826,26847173,587953088.7,60,1630.882744,13577.89839,58.57348675,6848.191545000001,1076.900399,422196.406,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4864,吉林省,SSP1,2024,16727.72726,26730502,585397993.8,60,1648.928584,13936.237169999999,58.72552008,6907.570636,1084.324626,459637.4655,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4865,吉林省,SSP1,2025,17213.86215,26620950,582998805.0,60,1665.354026,14271.97595,58.86798774,6959.509459999999,1090.63987,543420.4013,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4866,吉林省,SSP1,2026,17768.113240000002,26520361,580795905.9,60,1680.273425,14585.177440000001,59.00144786,7004.8431439999995,1096.075614,551961.673,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4867,吉林省,SSP1,2027,18388.224019999998,26416247,578515809.3,60,1693.7992199999999,14876.173490000001,59.12643155,7044.337805,1100.254009,557484.3963,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4868,吉林省,SSP1,2028,19066.60471,26292563,575807129.7,60,1706.0405420000002,15145.52274,59.24344354,7078.689539,1102.62055,561887.4468,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4869,吉林省,SSP1,2029,19795.84494,26133270,572318613.0,60,1717.102161,15393.96831,59.35296279,7108.525763,1102.594191,593530.0848,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4870,吉林省,SSP1,2030,20568.63934,25922358,567699640.2,60,1727.083731,15622.39708,59.45544328,7134.408176999999,1099.573028,598130.5558,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4871,吉林省,SSP1,2031,21420.77923,25650878,561754228.2,60,1736.079295,15831.80191,59.55131478,7156.8367769999995,1093.237957,598765.9868,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4872,吉林省,SSP1,2032,22282.03873,25337987,554901915.3,60,1744.176995,16023.24765,59.64098373,7176.254481,1084.462998,596333.9855,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4873,吉林省,SSP1,2033,23120.812009999998,25009983,547718627.7,60,1751.458955,16197.841369999998,59.72483412,7193.052026,1074.4384710000002,603647.8678,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4874,吉林省,SSP1,2034,23904.48788,24693105,540778999.5,60,1758.001293,16356.70705,59.80322839,7207.572902,1064.362038,598720.892,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4875,吉林省,SSP1,2035,24599.8231,24413625,534658387.5,60,1763.87425,16500.96456,59.87650834,7220.118165000001,1055.438766,604021.966,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4876,吉林省,SSP1,2036,25194.81754,24190498,529771906.2,60,1769.142381,16631.71274,59.94499609,7230.950996,1048.559704,606974.2825,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
4877,吉林省,SSP1,2037,25714.724280000002,24013375,525892912.5,60,1773.864811,16750.01627,60.00899494,7240.300964,1043.3407630000002,607280.4455,Central region,Jilin,12,795897.7513,805701.677,818371.772,818288.791,978250.9283,124160,6.410258951,6.489220981,6.591267493999999,6.5905991539999995,7.878953997000001,1
